index,gender_isomap_x,gender_isomap_y,gender_tsne_x,gender_tsne_y,gender_umap_x,gender_umap_y
hairdresser,0.9413782452019528,0.02628266012112759,53.906517,-199.29266,4.1656446,9.150275
homemaker,1.1872685864387524,0.009943564195398569,-196.25365,-76.04092,14.551757,3.1058893
housekeeper,1.3826936137489527,-0.0005044189585759137,-149.4536,-95.75169,15.297599,2.4089181
interior designer,0.8439658038475086,0.03258292463963724,42.647242999999996,-186.61642,3.8187387000000004,8.661274
jeweler,0.04930003942958434,-0.15959462423723844,-61.102516,-10.571448,3.3337822,4.289693
journalist,0.9217376601074474,0.02569130262652905,54.412613,-184.6946,3.9687824000000003,8.7011
judge,-0.4070460101545557,-0.3654108965670129,-99.460625,79.85314,2.6042943,1.6978846999999997
lawyer,-0.3856662744665617,-0.3801778576902333,-89.9824,85.08618,2.6646650000000003,1.7093718999999998
librarian,1.2817748922776957,0.004794121192965285,-167.11588999999995,-97.92411,15.059279,2.700126
maestro,-0.2104957822290686,0.35794536435436863,15.066175,62.897255,1.4150357,3.686469600000001
magician,-0.4679045220032708,0.4663634024220717,26.9261,79.30494,0.8926394,3.361157
mason,-0.9119895998486276,0.25470010660299924,146.33482,86.8058,-1.4772533,0.82174414
mechanic,-1.1355520232117555,0.01036305302116845,152.76578,46.580096999999995,-1.6089983,-0.79142225
musician,-1.2357367241619754,0.11009065171524396,206.33467,57.379169999999995,-2.158827,-0.8816428
nanny,1.8809198759540149,-0.0267938251942294,-97.06071,-129.1807,16.071483999999998,1.7229173
nurse,1.5490712273033804,-0.008868476363260734,-127.27179,-104.72267,15.795073499999999,2.0778055
nutritionist,0.8403824061304118,0.0290900575412382,38.887085,-161.19951,3.6022847000000002,8.236555000000001
optician,-0.19026096864242825,-0.22550169402955564,-65.550896,42.956676,2.6119459,2.539702
painter,0.2982320139868778,-0.08136896579819378,-11.2818775,-65.562386,3.253605,5.4928308
pharmacist,0.10787695292971076,-0.15752653891246798,-47.57212,-21.031776,3.4685442,4.4759235
philosopher,-0.7924644770090841,0.24542478815332586,86.22322,128.2745,-1.2130541000000001,1.2899437
photographer,-0.011018942046265755,0.012604446966996963,-32.81278,4.1618,2.7890672999999997,4.27665
physiscian,0.09276479546445236,-0.12483827453199176,-62.116985,-21.14295,3.4105356,4.5116453000000005
physician's assistant,1.3178008931891514,0.0021533683164419093,-159.32112,-87.694565,15.182685000000001,2.432004
pilot,-0.9077423303183979,0.3050738864746799,122.87821000000001,118.94298,-1.7756884999999998,0.80491406
plumber,-0.5568694717713467,-0.09487492263378784,-19.080097,138.967,0.8153630000000001,1.0048431999999998
police officer,-0.8475891760897976,-0.17494971134646084,89.50288,47.95294000000001,-0.10497796,-0.8096245
policeman,-0.9555093161860828,-0.14414703145004906,114.69798,46.045513,-0.42146492,-0.8811258
politician,-0.6600479604766417,-0.2757240216745365,-54.27005,163.23393000000004,1.7576373,0.27862746
postman,-1.4054933645400003,-0.07173096018721235,237.50207999999998,94.163246,-2.1054037,-1.7051113000000002
professor,-0.5660218299608728,-0.2826638153602795,-76.323875,154.57263,1.8502843,0.6456754
programmer,-0.6383591307180502,0.2448756332404939,49.55995,133.92600000000002,-0.46087423,2.129044
psychologist,0.6942122717192911,-0.14815610331630313,6.118778,-137.17227,3.6741544999999998,7.410246000000001
receptionist,1.1155552226899503,0.0139120989464961,-194.29123,-64.06238,14.537391,3.115602
salesperson,1.2004436237461855,0.008615646153225328,-182.32718,-66.979485,14.645610000000001,2.9965575
scientist,-0.6293907900019009,0.15630581688269835,40.398407,139.83736000000002,-0.40216014,1.9963741999999998
scholar,-0.09862871129397237,0.2124338348780436,7.322503599999999,54.161384999999996,1.7708216,3.8492074
secretary,1.3224084094744286,0.001585769499291566,-151.16138,-78.298454,15.366095999999999,2.2882373
server,0.3213041757551781,0.4033944116907076,7.1129630000000015,-34.057438,2.6422052000000003,5.481954
singer,1.2269923427813842,0.012098595719023776,-159.22188,-151.24518,16.567348000000006,2.7293408
skipper,-0.5441600000374671,0.09622072528993562,23.595755,141.10571000000004,-0.17100616,1.7956772
soldier,-1.3306002769750054,0.21267445691518028,213.0984,38.06801,-2.3649988,-0.9305656999999999
socialite,1.4124288115437462,-0.003113079724635852,-137.81198,-93.585594,15.464974,2.223471
stylist,0.9732041226278059,0.02490493988236697,43.285,-220.39844,3.9893222,9.316009
surgeon,-1.078664930296496,-0.13757110540921105,129.62503,24.543499,-0.66938454,-1.1349717
teacher,1.2273511453958086,0.008119259086832737,-191.48466000000002,-85.26267,14.626353,3.025103
therapist,0.6785876532269838,0.041515731363004765,29.788658,-128.38748,3.3499974999999997,7.1883144
translator,0.3197460701648246,0.3231853417602743,18.345337,-41.80815,2.642562,5.462865
undertaker,-0.4505393209511318,-0.159986637393463,-29.702955,126.1528,1.2139512,1.229191
veterinarian,-0.04200179403017151,-0.18304189346857289,-46.166576,7.8803844,2.9508362,4.125936
videographer,0.13006597864314215,0.07068022583204911,-18.511267,-3.0599950000000002,2.6412763999999997,4.5159645
waiter,-0.7876771793980414,0.30641580071866337,97.35698000000001,124.21951000000001,-1.4549633,1.0284726999999998
waitress,1.4104795273278836,0.002562289232443958,-152.25262,-135.68909,16.421848,2.5343842999999997
warrior,-0.5798887751488823,0.6820499408939471,34.44614,86.49573000000002,0.8373174000000001,3.313243
writer,0.6716285095459396,0.0376250646424269,15.444295,-129.82097,3.4666991,7.2036036999999995
