index,sport_isomap_x,sport_isomap_y,sport_tsne_x,sport_tsne_y,sport_umap_x,sport_umap_y
salesperson,-0.9262925140176582,-0.8407778862580486,-189.37317,14.157381,4.2786946,2.6894007
scientist,-1.207209250509569,1.1509688451642508,-41.21404,-29.113844,2.3881602,11.096632
scholar,-2.4346862096071407,1.073703302581197,-52.174473,-69.41273,2.380142,10.580268
secretary,-1.3537092976002072,-0.540056155341002,-150.61255,24.786694,3.326484,2.7389762
server,1.7032647932925642,-1.0286589299870996,37.530624,-139.70648,10.350026,7.363599
singer,-0.1506642380444627,-1.2623996362962782,105.00361,155.30919,9.263351,3.472152
skipper,1.977979975873971,0.11680427656269195,85.60244,-110.7446,9.894731,9.023937
soldier,0.44851252522420787,1.5405402885348065,39.84827,-11.893866,9.121806,12.973661
socialite,-1.6408466979697236,-0.5191984939989377,-136.56587,49.6404,2.4165015,2.492378
stylist,0.8578443218256573,-1.0005244018165005,132.46973,88.29828,9.87376,4.068248
surgeon,0.03151484865282158,1.103954888565924,11.38689,34.084396,8.401121,13.538964
teacher,-1.9927037844232816,-0.30882342917742217,-118.17016,58.74725,2.181056,2.449093
therapist,0.01579666399709665,-0.37729927993169443,77.40101,83.24558,7.4022164,10.36337
translator,-1.5287030621820623,-1.024157629344366,-132.12218,-17.550539,3.0679975,2.241426
undertaker,-1.3262089382191664,0.7142898709225469,-71.68727,-14.730095,2.9515984,10.998996
veterinarian,0.7319403498216158,0.052583419598453716,126.37876,-0.11630455,8.607611,10.956415
videographer,1.813101291034379,-0.8012133925831145,50.81668,-155.25577,10.4425125,7.257586
waiter,1.7958296112027445,-0.9976740810033694,37.712246,-173.86906,10.22162,7.0380945
waitress,0.5801633842192908,-0.8002586453067329,118.487656,114.51024,9.812629,3.660142
warrior,-0.2815650873312999,1.4030741898695662,-12.60239,22.228653,6.093998,12.160667
writer,-0.4949034955488312,-0.8083217332208037,-238.11273,26.149513,5.735153,2.6002347
