index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,Nigeria,Ethiopia,Egypt,Congo,Tanzania,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,Mexico,Canada,Guatemala,Haiti,Cuba,Honduras,Nicaragua,Brazil,Colombia,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Fiji,Samoa,Tonga
Christie,-0.18438561889186814,0.07320569909541515,0.2142410091604669,0.03680081558411838,-0.20884641784849564,0.010591065260915128,-0.16837411536350694,-0.1012072827181052,0.011006539172623937,0.18526964254806508,0.037552442251218246,0.050776944687386784,0.12146668664737838,0.10488445273079622,0.1010337759976332,-0.05714913408845476,0.40991241836104325,0.5814213772851639,0.04677046513293864,1.038690732757862,0.7569320623100335,0.03323519961453566,0.14224474013262392,-0.14266490961100156,0.17390998892779508,0.5597166916583641,-0.10822316902638815,0.11956714614748652,-0.36591123408102005,-0.4949018895011963,-0.41859436721305887,-0.8820959015816615,-0.25653745749985274,-0.826279345641744,0.01904146487941133,0.008855689572547705,0.6153890966734757,0.0842709770228556,0.5705994705948352,0.34434685959974337,0.5186876049736424,0.5093640870889787,0.7610309504209192,0.4854055597575247,0.37607164735053406,-0.2342210695969336,1.0754409715754714,0.7560368323344338,0.36253370967658977,0.21777994534992787,0.0734924286064505,0.3936072300001495,-0.01967619024457926,-0.1888015469825484,-0.9994640936517772,-0.32575249071523643,-0.35973471052381767,0.21054179511737622,-0.34744625685164804,0.20602535545126544,-0.5101589539178892,-0.23025838070342494,-0.1830991126660939,-0.3823964124195843,0.2979248184456479,-0.07819906671559049,0.31632580376269126,0.2586307818342942
Suzanne,0.13751216138248934,0.12953779389251052,0.10723020955360352,0.418160123290864,0.3358380724083808,0.4742604192244853,-0.048215146848348725,0.10653156705824583,0.02404279194405175,0.2520087178755016,0.20462748504731948,0.30787615554647924,0.6805830952145062,0.3079940487905957,0.016502622163255685,0.16130576996856574,0.2005653386314818,0.876607955796659,-0.5796968221445837,0.9898048603294736,0.5650157565165069,0.08900394442453217,0.32242964034424526,-0.6822875885441091,-0.052145999764892974,0.31746373309063325,-0.08194560324708529,0.5805312551560148,-0.14925124424510505,-0.457589886778686,-0.6181090931859994,-0.8556091961006752,0.12533765516049075,-0.7611789728093523,0.1724299562613616,0.09904427381387217,0.8457675265042379,0.8161670432921586,0.5820799791056338,0.7315375853642401,0.788877626839829,0.5120512738750509,0.8722142785647179,0.7381420886754487,0.91559507856021,-0.27710897678507196,1.4690371026636073,0.48226385358525614,0.4212938722593944,0.2762708310018933,-0.37175228598312077,0.38661268495929574,-0.3886336729416829,-0.04002990971676423,-1.2716953164931337,-0.49624066491428775,-0.4347541121770279,0.09498161194870566,-0.550571160680457,0.04305845306959072,-0.47217651080779444,-0.42135380269219985,-0.2000259935104525,-0.4668828771796066,0.1970805483416224,0.1310395258671062,-0.27189926273430937,0.0005172240460881914
Alvin,0.48973419256313294,0.04964038248320823,0.35347654749180196,0.023704524406176087,0.43561180404997096,0.6946176834822583,0.3084500042984592,0.4012404252275828,0.32945145756947625,-0.13294210629667097,0.307049363146446,0.23156728332397594,0.03746043388073888,-0.19132140376236495,-0.04863282285942068,0.19814589213776293,0.3013746714431328,-0.012034235500291538,0.30180718308705917,1.1580985022535253,0.8456117694886063,-0.21752943721790108,0.1493363306616945,-0.5406380806706534,0.0519924730920705,1.2077787082497202,0.468371832333937,0.015214079981296662,-0.13960569869892173,-0.689163020956024,-0.1283418638552977,-0.7933529395185637,-0.5016656432459712,-1.2324057909266568,0.006027025729018956,0.7493238322291079,0.8606165685548305,0.5376049249408252,0.4993769722338743,0.38044215639468093,0.2570192479309141,0.303191014721552,0.9892617540421823,0.17556689068392595,0.4668565277261057,-0.29528269994264433,1.031353392036844,0.5101113699067271,0.303323811478559,-0.12080320119227557,-0.5215024985325185,0.11652473683936439,-0.4696259776616734,-0.3596920630680981,-1.0974231287721086,-0.5423144709277782,-0.5070613261165186,-0.05236517473065988,-0.20534030188295269,-0.032051814743243146,-0.30354807867376266,-0.15125853260711963,-0.12127038779718174,-0.37551491202009035,0.1812034924974769,0.08433445322587937,-0.3767714892079361,0.019876710283501547
Sheila,-0.05384720177107778,-0.03470881664536005,0.17642882048123246,0.023920313130088442,-0.19802714386033946,0.18613821703455483,-0.24045630028192347,-0.07541415592855732,-0.032950446043014704,0.11904961995302074,0.004332178538320224,0.07755590988543813,-0.26356623798715895,-0.07247537153596373,-0.25501536432236094,-0.20693894193157691,0.06924522470848218,0.04254797774042829,0.29747773016188783,2.022261243526351,1.8039420823099628,0.6202439729441217,0.9105445972392464,-0.06674517180789782,0.5295545107394907,1.675908894431422,0.8252205325869219,0.5773451793722579,0.3389136161565002,-0.11272721984090013,0.6063453188445381,-0.00561405087304817,-0.4234319836144384,-0.8720293324878658,0.012996998747434494,1.0522893900577792,1.3003177403834003,0.648513928594985,0.0022321005623904214,0.17826938911952214,0.20230962663164825,0.5511822259999068,1.2009541161350288,0.3855690718807107,0.9074832929206796,-0.6326437719350505,0.7511540666743362,0.9599872194153578,-0.06850745777501337,0.6143791982929211,0.23282164449272852,0.46030100892941045,0.09405040998790068,0.05765134520553111,-0.9907244401922327,-0.38875102436852055,-0.3133912788759817,0.5138897113535175,-0.18349756683247012,0.11047295239540052,-0.09479404394167802,0.31306512433811806,0.017094766402860503,-0.27784849640061493,-0.09254593183973621,0.42232486926544527,0.3202858435467837,0.6920319696049785
Cindy,-0.545667457134322,0.30397024011369067,0.11210994449257755,-0.20777216502983073,-0.06293686926924989,0.18805516555164412,-0.29671434138659225,0.14854117624108443,0.3577975600689836,-0.06701660731127895,-0.4026907413504381,-0.0009308542550097975,-0.21396818379319207,-0.36165980138906173,-0.758504484708629,-0.48113021858092025,-0.16415230904442654,-0.3887792217785383,-0.04786482580481649,0.33453895200426487,0.3599888424604178,0.7219167553980729,-0.09091704766868496,-0.44108721079045987,-0.1347349492641242,0.5083053947636801,0.13601448553066756,0.750073483731782,0.281379410875847,-0.41361230816081285,0.2513898191388637,0.24871512495116402,-0.2980026276634226,-0.3054921216724506,0.5995449785696831,0.4476561427527865,0.0359399743930332,0.23261964340863084,0.1481922552493501,0.0464704533192213,0.1600463489244596,-0.06385889249590625,0.606614123527381,0.3801409568633596,0.32064665294275246,-0.17619353190463347,0.46699161142929696,0.29788199350104677,-0.08183420512086317,0.03924959380590852,-0.02890352230267593,0.43496210625635456,-0.32987507980434205,-0.0635942552216597,-0.6834321502176333,0.0513902483579757,-0.30751254645130693,-0.18911046298471365,-0.00808064521172473,-0.17650255466066792,-0.49959327349813665,0.15963890385082402,0.39029469668130645,-0.1372904494682663,-0.08516180456715816,-0.06402346972385457,-0.26319570915623697,-0.31546007375452917
Garrett,-0.10902219791203854,0.8665916646082376,0.034759584735594456,0.17633528372570748,0.07678313177165665,0.5600140871061655,0.6561179922874046,0.3698900278672992,0.47247289880571053,0.4939528077593565,0.29240702173687155,0.6515451148856772,-0.1626260425156921,0.45082340604827587,0.0975687148822199,0.05639629793468792,0.9746680927864466,0.09899854506889373,-0.4305242094063314,0.20455090867676726,0.04647558434626426,-1.0912956566002778,-0.3168091787284077,-0.7449590381250523,-0.6282489996380289,0.06912909740154768,-0.6168333896241555,-0.561506208538344,-0.23901451574355,-1.2558197892327285,-0.3632517713725981,-0.6546674712259425,-0.5323195265385915,-1.5164532492713036,-0.26054959043490394,0.10357889274330626,0.08262560215202346,-0.5943656457565446,0.30171978653151277,-0.059713245303914766,0.0641685560957889,-0.033427073061941044,-0.013694646199845086,0.04702055401173902,-0.5564231578356024,-0.4498230841464647,0.7257573181577189,0.28355813400255175,-0.005484301634086188,-0.2683487707435394,-0.8190809441386459,-0.09079625734524006,-0.5576424779205025,-0.43738195507694044,-1.4645145602108587,-0.4292020533309867,-0.566164401900611,-0.29848966133869304,-0.5778115250255496,-0.09619075376924048,-0.96364158917598,-0.6056262203258681,0.04559035088120826,-0.3970284842524284,0.267235945081947,-0.3773928194270873,-0.48203605783147,-0.6081797236415624
Cole,0.08110591357434926,0.25971363938501935,-0.06861932891366399,0.3015227757135905,0.4075176482160817,0.3488492059313731,-0.026309325351231313,0.28777588995630765,0.46142814169587787,-0.11778142501022407,-0.20429921407736049,0.3094264228535203,-0.28198591320193644,-0.08700488478877431,-0.12686359813131412,-0.0021895101812591136,0.2660974969916781,-0.49965632594641396,0.3439936356602084,0.3753635892344775,0.275340243128486,0.37936299888314456,-0.2106894024606195,-0.3676831537871852,-0.24440741672182134,0.4691890981674748,0.1310940816057373,0.03147873529492218,-0.33340104503491036,-1.0650423462337484,-0.3305675876756322,-0.9696784480229204,-0.33890441720041925,-0.9488453381339355,0.2868862093703463,-0.591891923378486,-0.05950975291476377,-0.45452900051903344,0.3956495931547699,0.3523144243491124,0.4704478123969594,0.5349285591641181,-0.10560446477544824,-0.030111805883483497,-0.11482358159536266,-0.30551972776150466,0.4514512595970317,0.8053859718202245,0.3051348296000095,-0.03231649051614834,-0.29888511528122613,0.34105497689582365,-0.029092718117399545,-0.11371375477266062,-0.664884616805515,0.4433275050489906,0.09328673808822664,0.12846363798978921,0.04991716622078664,0.6165314044124641,-0.17591573071125427,0.5132106443482556,0.6926607788182679,0.3498780212202313,0.23800147783703876,0.013606702945887094,0.18175263332338884,0.24347636684723337
Molly,0.32604498195631176,0.5186654851156617,0.3659434780195014,0.20109519666259137,0.2148139336263752,0.5926916273691275,-0.5517158484849339,0.4094310457191793,0.15997080572257638,-0.08187424242972195,-0.0921574435545859,0.5953564094618145,-0.0268472140405267,0.5229122870817474,-0.09164277961015727,0.03699723223367457,0.23571945720990745,-0.13061927959696434,0.04206183161687429,0.799799662945289,0.5600759176153026,0.46601100824345176,0.12431419014466707,-0.26916674201973606,0.015595843268890802,0.5622189796027114,-0.4487986795510803,0.5740476580838781,0.2677052838431565,-0.5537007604344077,-0.05064015791800066,-0.37145658307722884,-0.12644919147668315,-1.020273684372591,0.054705474290336176,0.14717630302359275,0.29051124807148254,0.16565900590928131,0.16224451795223407,0.026563995195425263,0.2098954741628957,0.1256960553785132,0.3704069504852909,0.291062897461466,0.07467144267317681,-0.3301733217525783,0.5384460592552335,0.8389493318322627,0.1702058338743378,0.1945756363786734,-0.19524180589870987,0.27139983277566093,-0.12838083705793948,-0.11019204224452908,-0.8289085251240773,-0.18476477783471723,-0.2636983267071305,0.05840072575166941,-0.18962106095565084,-0.13184393603682848,-0.35154441353671523,0.32898568052315236,0.2685128280641911,-0.18169612980781294,0.1695733615263684,0.07570475066785622,0.08661225206522227,-0.1787380571829177
Roy,0.212047022520128,0.501692622656167,0.34161549432187166,0.39835487081324805,0.4282091735931896,0.36348730454345113,-0.17724050674973862,0.40285948727214627,0.3801117303668715,0.0032875511573745592,0.14144389664547563,0.44898405177331907,-0.0850244945029179,0.523843934826747,-0.1515282191937572,0.12725833146685625,0.5112832504428992,0.2221480853434094,0.10062902563353107,0.6550048093343991,0.6643392750210999,0.19802087361374304,0.17160846182383527,-0.4012494490863715,0.03248187619441962,0.7576162185182547,-0.02795813163578151,0.3065173329893119,-0.12044764737989738,-0.679670119826986,-0.20280524433560174,-0.9019577782095678,-0.25453045238839106,-1.1951800841772569,0.05706934534488177,0.6176623461005605,0.6205795361660357,0.37101923080445726,0.5808711194584435,0.38480528473596853,0.49218675626188113,0.5891717939775849,1.0505325594603983,0.6609117783956718,0.23407776572106767,0.15931999459449867,0.9755413236101876,0.6337020401794187,0.2840468815789003,-0.005003991504552947,-0.3723892862904379,0.45396138006645875,-0.33213574188498807,-0.07717497921430609,-0.7622042093844263,-0.2175112454955176,-0.03852777150568182,0.08687387019889745,-0.06714540296039326,0.21243714607449146,-0.45096580977516487,0.0006158629089381568,0.49351011336772377,0.17433215104868796,0.12812896303534207,-0.1850854886974099,-0.11033117462625641,0.1323728604788158
Herbert,0.5418658049148019,0.20811640944503135,0.20463834311201037,-0.13044637178838925,0.39793555926322527,0.054562806676121324,-0.12928449916988455,-0.0008271167754164633,-0.41255066140910734,-0.18714784402806095,0.09802672281427602,0.18547517330163413,-0.0287882288802447,0.34209481323379753,-0.2573927105307302,0.0611630754806467,0.04228523837353469,0.02038024440015495,-0.9713123829331496,0.6983019277806889,0.38842930192190206,-0.5565533032070066,-0.3523028041118494,-1.2984029916045596,-0.7764705776881965,0.09397108807629855,0.5782655450323351,-0.5072312835046625,-0.8430901236385467,-1.3874141578712649,-0.8684596372128325,-1.2900511857886097,-0.9671425929115189,-1.80080665693216,-0.22899665762446383,-0.2575831037064944,0.9621946692893869,-0.019364241436049506,1.2438010789142788,1.2530561603602721,0.54770120891016,0.7733133588257247,0.3246659214496513,0.8330222003575384,0.7390949908324442,0.19999033570979757,2.3569926338002736,0.683055537979951,0.29849853529113135,0.2874636792032634,-0.528436713231507,-0.10675736090391062,-0.6490554692448309,-0.6107085920577552,-1.2796613459328734,-0.6214578172928787,-0.3710516451488192,-0.08184066246965982,-0.8523087546409561,0.22233950681581477,-0.5623221927694121,-0.17241031185471303,0.058116880592200264,-0.1781402410896645,-0.0495635007052931,-0.9809648479969221,-0.48800167133664313,-0.3364476395573693
