country,sport,direct_correlation,indirect_correlation,same_correlation
South Africa,athletics,0.9125831849095419,0.05838001504297495,True
South Africa,badminton,1.2411350960420062,-0.0007595122072749366,False
South Africa,boxing,0.24295463618715465,-0.018524266010388746,False
South Africa,cycling,1.3844513919359256,0.03690684417152441,True
South Africa,swimming,1.413683483295286,-0.10631406914739049,False
South Africa,shooting,0.6440817259384107,-0.02253393013582737,False
South Africa,gymnastics,0.6138440396743858,-0.034345086049613546,False
South Africa,wrestling,0.1591445704971748,0.037245880684766884,True
South Africa,skiing,0.353770810866942,-0.07216280691243075,False
South Africa,bowling,0.7205699905325442,0.048299131886423395,True
Kenya,football,0.5929730429911133,0.01113940375005921,True
Kenya,basketball,0.7109417579975061,0.04403028688384075,True
Kenya,cricket,1.4569289166994321,0.07470538040124901,True
Kenya,hockey,-0.08888970965561487,0.020322776500610384,False
Kenya,tennis,0.2665047085298562,-0.04949973579037396,False
Kenya,volleyball,0.999691896121296,-0.08951312432156344,False
Kenya,baseball,-0.3104399898591649,0.03224352754611892,False
Kenya,rugby,1.5191338263147502,0.074833202259731,True
Kenya,golf,-0.12675721596277922,0.10327286106450381,False
Kenya,athletics,1.0304349930808536,0.09905122239949764,True
Kenya,badminton,1.6604972412882348,0.019206938071787326,True
Kenya,boxing,0.29098833204356245,0.024765304995303942,True
Kenya,cycling,-0.2798075482758778,0.007482713309833618,False
Kenya,swimming,1.4351282775204448,-0.02311847516048527,False
Kenya,shooting,-0.03060575263689313,0.027079216942841367,False
Kenya,gymnastics,0.5816592814383701,0.029498490242068645,True
Kenya,wrestling,0.2648476970302031,0.08118922157187164,True
Kenya,skiing,-0.19269460357873114,-0.029575932467457145,True
Kenya,bowling,0.37712999762944355,0.0981520690361678,True
Uganda,football,0.173977766441493,0.0031845424764225345,True
Uganda,basketball,1.0614414391065283,0.007286383682640923,True
Uganda,cricket,1.1439160136905624,0.0626647329082206,True
Uganda,hockey,-0.19587751518683533,-0.0344469191988591,True
Uganda,tennis,-0.0037832120276927277,-0.03317264008200237,True
Uganda,volleyball,0.9072512881549695,-0.08434075722142606,False
Uganda,baseball,-0.6002414378188975,-0.02317621179910709,True
Uganda,rugby,1.582733595169463,0.057825215731354025,True
Uganda,golf,-0.3884076989165651,0.05184120838217564,False
Uganda,athletics,0.6900630923934318,0.07152591609750518,True
Uganda,badminton,1.113315471130079,-0.015432056264496483,False
Uganda,boxing,0.03241070859046969,-0.028107698025128174,False
Uganda,cycling,-0.009980418359840393,-0.006592473518943261,True
Uganda,swimming,0.4816692640562895,-0.06787984353262415,False
Uganda,shooting,0.23564489010207906,-0.024068410752279102,False
Uganda,gymnastics,0.4130443600232154,-0.024171835275547532,False
Uganda,wrestling,-0.1419426992477952,0.030824840325207638,False
Uganda,skiing,0.2401407695285537,-0.058017447162576376,False
Uganda,bowling,0.2747977721134527,0.035550415185935165,True
Sudan,football,0.6377528821986544,-0.052205328727516306,False
Sudan,basketball,0.9030590918339192,0.018894478958626316,True
Sudan,cricket,1.1445261878669706,0.005384164895918377,True
Sudan,hockey,-1.068561588499289,-0.0788444001768769,True
Sudan,tennis,0.30436269694087986,-0.06349869143151508,False
Sudan,volleyball,0.8592603016234763,-0.13869520998495075,False
Sudan,baseball,-0.573651876611169,-0.0010807419082163546,True
Sudan,rugby,0.9579385047919756,-0.05833210995641341,False
Sudan,golf,-0.5764719703079456,0.02788452321772846,False
Sudan,athletics,0.7956592685329278,-0.009227968915206287,False
Sudan,badminton,1.2552733145419923,-0.0650659538663302,False
Sudan,boxing,0.09415273497276061,-0.06870456094086867,False
Sudan,cycling,0.12617276909626954,-0.10380562346100886,False
Sudan,swimming,0.3448659933948066,-0.062163421005173185,False
Sudan,shooting,0.273328561422263,-0.05379249599666946,False
Sudan,gymnastics,0.19543452248674392,-0.06752556722084681,False
Sudan,wrestling,0.6342441428939918,-0.046109312391840206,False
Sudan,skiing,-1.1907599739747596,-0.10123992668467324,True
Sudan,bowling,-0.6729838280592965,-0.043985122040873056,True
Algeria,football,0.6391608004189314,-0.015632959838765798,False
Algeria,basketball,0.43374269123562903,-0.07004048553281803,False
Algeria,cricket,0.6769299718135217,-0.0459322844109614,False
Algeria,hockey,-0.4946322722039382,-0.131622318540216,True
Algeria,tennis,0.2423096233707763,0.11696124410285935,True
Algeria,volleyball,0.8048697279407597,0.12938092632316964,True
Algeria,baseball,-0.6299535560602328,-0.13020647256152065,True
Algeria,rugby,0.8947508751156461,-0.018877304471167408,False
Algeria,golf,0.028661316126606027,-0.05652002066466548,False
Algeria,athletics,0.8927185235344637,0.08129329443652082,True
Algeria,badminton,1.0061844675708345,0.008080514914178247,True
Algeria,boxing,0.7326802548740766,0.0005246586801284539,True
Algeria,cycling,1.5970024025987515,0.09290632929360909,True
Algeria,swimming,0.7203601085951448,0.037148094097794716,True
Algeria,shooting,0.9848355916391008,-0.05589313961622038,False
Algeria,gymnastics,0.8468086817844777,0.08509394821501869,True
Algeria,wrestling,0.30479743245528507,-0.038498961413439586,False
Algeria,skiing,0.19224751422954606,0.02789768470278185,True
Algeria,bowling,-0.4640387246188728,-0.0685064306504141,True
China,football,-0.2500362364962665,0.025079827994359392,False
China,basketball,0.8110129137324213,0.05503254715003843,True
China,cricket,0.18895024540539535,-0.03302060594506698,False
China,hockey,-0.017249312580849777,0.06886119403498497,False
China,tennis,0.5983948649885269,0.07180652943661711,True
China,volleyball,0.7720607315763717,0.0655209926645768,True
China,baseball,0.4912569267653501,0.06854465655957397,True
China,rugby,0.3326541488582119,0.06865190868403893,True
China,golf,-0.35740541680329013,0.08851312480662202,False
China,athletics,0.6666726378098179,-0.0002727117728129809,False
China,badminton,2.07213407756399,0.06951505224728072,True
China,boxing,0.8497004710192673,0.07219251311688257,True
China,cycling,1.0516294405790705,0.11687909463182697,True
China,swimming,0.967065525965687,0.10386252088816013,True
China,shooting,-0.446506523911332,0.03311047051619428,False
China,gymnastics,1.515470693590278,0.09464251061402701,True
China,wrestling,0.8944696270418284,0.06035256025078546,True
China,skiing,0.03270706554247175,0.12103358256964991,True
China,bowling,0.32196589331359415,0.11157356478543401,True
India,football,-0.1878274695164186,-0.15566416097269106,True
India,basketball,0.41260403860599776,-0.10502352713402464,False
India,cricket,2.0195676294464766,-0.018803129678040296,False
India,hockey,-0.4475974230068201,-0.10582777465052429,True
India,tennis,0.3850664503676509,0.05150301885001524,True
India,volleyball,0.4618186591055074,0.06284926750779021,True
India,baseball,-0.6084406406581981,-0.1522475581358621,True
India,rugby,0.7456031351280658,-0.10685571861498863,False
India,golf,-0.18180562527747246,-0.09302846267906616,True
India,athletics,0.42797020085342,-0.07210034558469981,False
India,badminton,1.6246047496134182,-0.047239727992314004,False
India,boxing,0.22688478300593728,-0.10693581700532191,False
India,cycling,-0.04709514690347197,-0.057884172200439434,True
India,swimming,0.4035920776240316,-0.023333689028684924,False
India,shooting,0.34066773466391853,-0.051270751848479255,False
India,gymnastics,0.3457340694956763,0.010000112691817173,True
India,wrestling,0.4824382271393149,-0.09887255220728987,False
India,skiing,-0.6186049152088828,-0.03833127441394437,True
India,bowling,1.2454465420566723,0.016338981026950458,True
Indonesia,football,0.26592152870624775,0.04678142931600837,True
Indonesia,basketball,0.20056007574984464,0.00835146853215189,True
Indonesia,cricket,1.3940499769174315,0.025281356833484883,True
Indonesia,hockey,-0.6558963707345596,0.01732786359161454,False
Indonesia,tennis,0.520779694413569,0.0386573158636657,True
Indonesia,volleyball,1.7919662314731375,0.06349209146791998,True
Indonesia,baseball,-0.10317412764202633,0.018402792396963154,False
Indonesia,rugby,0.4701692731431187,0.06006799228147867,True
Indonesia,golf,0.06172920869994085,0.08219350593831555,True
Indonesia,athletics,0.5624367662866184,0.04414860679756839,True
Indonesia,badminton,2.3857805349293852,0.04939200328268271,True
Indonesia,boxing,0.7616297186633709,0.08657970365227483,True
Indonesia,cycling,0.7635103941704118,0.16168613372849447,True
Indonesia,swimming,1.3000479060282393,0.04198596633145629,True
Indonesia,shooting,0.13578646231707245,0.08681923063681612,True
Indonesia,gymnastics,1.0037666364142475,0.08122646940960809,True
Indonesia,wrestling,1.387848203148631,0.13242999051744359,True
Indonesia,skiing,-1.135848465857588,0.07615249476544862,False
Indonesia,bowling,1.0812944805657276,0.11489675318287199,True
Pakistan,football,0.44202851872557053,-0.1726646498012485,False
Pakistan,basketball,0.7289300293348829,-0.05992435912548266,False
Pakistan,cricket,2.609769311729991,0.02300845079392673,True
Pakistan,hockey,0.05682235147418875,-0.10777005700781445,False
Pakistan,tennis,0.5089647680925926,0.0361707779632674,True
Pakistan,volleyball,0.36899596663409,0.06548793108162193,True
Pakistan,baseball,-0.1411333146141237,-0.1357469867556786,True
Pakistan,rugby,0.69614961430593,-0.1452343915692902,False
Pakistan,golf,0.20428095275763392,-0.10507453956423043,False
Pakistan,athletics,0.6163703931779841,-0.04372991023038265,False
Pakistan,badminton,1.7967035532658493,-0.0013641832487893434,False
Pakistan,boxing,0.614103512320348,-0.17389376516280336,False
Pakistan,cycling,-0.4422756033070583,-0.16805728654544297,True
Pakistan,swimming,-0.4688297129266054,-0.08749367177537402,True
Pakistan,shooting,0.8966588362119489,-0.09487111704908806,False
Pakistan,gymnastics,0.2748381368559003,0.007319104336401842,True
Pakistan,wrestling,0.7451541802295258,-0.11674631896571878,False
Pakistan,skiing,-0.593270410473682,-0.09552469830056208,True
Pakistan,bowling,1.3450855707371345,-0.025807366980376743,False
Bangladesh,football,0.4659399947767703,-0.0814656224127741,False
Bangladesh,basketball,0.3296010776232286,-0.04711268739764138,False
Bangladesh,cricket,2.524154235539511,0.06141764016141547,True
Bangladesh,hockey,0.18298853901040946,-0.06450163630461764,False
Bangladesh,tennis,0.3614197635071945,0.00841434520436904,True
Bangladesh,volleyball,0.6313452241897661,-0.009767961498013383,False
Bangladesh,baseball,0.12956072317696293,-0.049185417952238415,False
Bangladesh,rugby,1.1111401487410457,-0.03813451459075278,False
Bangladesh,golf,0.07499127678309554,-0.029208949412434987,False
Bangladesh,athletics,0.6220967339779183,-0.031180155877687354,False
Bangladesh,badminton,2.097840461461105,-0.007163412376059953,False
Bangladesh,boxing,1.352766454582455,-0.06346377962409402,False
Bangladesh,cycling,0.47698781599089213,-0.05407010441829154,False
Bangladesh,swimming,0.616117537200501,-0.07380544498684229,False
Bangladesh,shooting,-0.04136195971132134,-0.054206509108021265,True
Bangladesh,gymnastics,0.5287535966316885,-0.023267298469168113,False
Bangladesh,wrestling,0.5538687288386859,-0.04795723125776639,False
Bangladesh,skiing,-0.3429707221657791,-0.07866981773462707,True
Bangladesh,bowling,2.031454240170863,0.041472086880375854,True
Japan,football,0.017071512161114275,0.018284518287142802,True
Japan,basketball,0.24018447342200538,-0.0065131278586439845,False
Japan,cricket,0.10502726742749015,0.007979616473565048,True
Japan,hockey,0.4929144186714946,0.04196784369426349,True
Japan,tennis,0.10970932125900505,0.08215831514803186,True
Japan,volleyball,0.691158945142323,0.11097954652509699,True
Japan,baseball,0.47849488564597814,0.0014464260162468207,True
Japan,rugby,0.2499370877858613,0.056044564282394335,True
Japan,golf,-0.5835604811632467,0.016570749907643154,False
Japan,athletics,0.5718302145146287,0.05268651329468955,True
Japan,badminton,1.1485596418586956,0.06122928669887894,True
Japan,boxing,0.30894847509082607,0.013255623847607619,True
Japan,cycling,0.19160700175485823,0.06728302555379714,True
Japan,swimming,0.8693277095559915,0.010390840849733038,True
Japan,shooting,-0.1322345918616142,0.0464738777207895,False
Japan,gymnastics,0.9784804193719302,0.09096086978713279,True
Japan,wrestling,0.9567422395730592,0.0907463436720889,True
Japan,skiing,0.923933064303451,0.0639396697708437,True
Japan,bowling,-0.16435271875463728,0.05836938626549661,False
Philippines,football,0.2915948616790288,0.05308193376154236,True
Philippines,basketball,0.4769931435556454,-0.03388730010820819,False
Philippines,cricket,0.8601713531446988,-0.04944250318634792,False
Philippines,hockey,-0.26027163272791737,-0.06518700569457654,True
Philippines,tennis,0.4318559697381641,0.03544964490406543,True
Philippines,volleyball,1.4783349233459815,0.03524822363740259,True
Philippines,baseball,0.9206348191385106,0.021112959324193607,True
Philippines,rugby,0.5109358288536465,0.028427430034199334,True
Philippines,golf,0.3244193144402604,0.020045643604255103,True
Philippines,athletics,0.4257927309002822,0.03754972519730981,True
Philippines,badminton,1.8715785423625264,-0.01031867519632163,False
Philippines,boxing,1.0477756038651176,0.07830251630579878,True
Philippines,cycling,0.5844498077802092,0.14046314987863953,True
Philippines,swimming,1.1719481935979803,-0.00688975342364957,False
Philippines,shooting,0.19441750878508712,-0.005198669622006586,False
Philippines,gymnastics,0.7795023665520431,0.03693538231742634,True
Philippines,wrestling,0.8978437925079811,0.09055385813476684,True
Philippines,skiing,-0.7985745850371666,0.02216978562508963,False
Philippines,bowling,0.6792912881719048,-0.00606106829552,False
Vietnam,football,0.04504983504128657,0.08769679199019237,True
Vietnam,basketball,0.04396982152303666,0.07017466460055458,True
Vietnam,cricket,0.26806423360572496,0.04903774303585262,True
Vietnam,hockey,-0.20361927640299876,0.12476732649969406,False
Vietnam,tennis,-0.017966245272534393,0.05655053509441551,False
Vietnam,volleyball,0.7816331841434742,0.04243568030005351,True
Vietnam,baseball,0.37444972163332674,0.09364869553858576,True
Vietnam,rugby,0.4496029259294369,0.1316582794527512,True
Vietnam,golf,-0.0016774472623402386,0.12246011487460384,False
Vietnam,athletics,0.218414278544255,-0.022174537118781364,False
Vietnam,badminton,0.7126335122607437,0.044051643497729755,True
Vietnam,boxing,0.8331909180774157,0.11048302034307718,True
Vietnam,cycling,1.0344922229953248,0.16651176892201242,True
Vietnam,swimming,1.315566363217024,0.05442470373264089,True
Vietnam,shooting,0.37319962950598684,0.09380969560875459,True
Vietnam,gymnastics,0.44714736044152487,0.02705945173212301,True
Vietnam,wrestling,0.5219861251986523,0.11245358128551182,True
Vietnam,skiing,0.017199051871908472,0.10474070303303318,True
Vietnam,bowling,0.11224592643339142,0.16917623733454173,True
Iran,football,0.4042659882189293,-0.11670465190484744,False
Iran,basketball,0.5660041188995841,-0.07863570649855091,False
Iran,cricket,0.6462225833793759,-0.0206670668390865,False
Iran,hockey,-0.5808076760627521,-0.12710672366711867,True
Iran,tennis,0.6363671743177566,0.08167378341367963,True
Iran,volleyball,0.9439816994406868,0.15776543216402739,True
Iran,baseball,-0.6113659034926961,-0.16693764800649682,True
Iran,rugby,-0.3334125431796824,-0.1521469610414697,True
Iran,golf,0.048286042268934695,-0.1318238490488817,False
Iran,athletics,0.6004938821720703,-0.011502648433291818,False
Iran,badminton,1.3408735305588915,-0.01049913067522243,False
Iran,boxing,-0.5823211472159843,-0.143964559348348,True
Iran,cycling,-0.519558860614634,-0.10658909207041393,True
Iran,swimming,-0.3409309689228397,-0.029527051385187797,True
Iran,shooting,0.49198716061580516,-0.07838293561974181,False
Iran,gymnastics,0.22553190778809015,0.03898790875620619,True
Iran,wrestling,0.8572415603374673,-0.06381130150749666,False
Iran,skiing,-1.0437222379606268,-0.020418302227891746,True
Iran,bowling,-0.42647590084568576,-0.03552291726944722,True
Turkey,football,0.9082031970631189,-0.02405294620891412,False
Turkey,basketball,0.309486587234099,-0.07507414630549226,False
Turkey,cricket,0.5144442332559042,-0.004686695182338913,False
Turkey,hockey,0.2414459324171759,-0.046701202365215806,False
Turkey,tennis,0.2405927414920738,0.11678272051604437,True
Turkey,volleyball,1.3772029898399183,0.19104299505560496,True
Turkey,baseball,-0.33675428567727356,-0.16190685682475178,True
Turkey,rugby,0.1388328667233465,-0.03608420800932295,False
Turkey,golf,-0.5132004430817788,-0.08922749359926554,True
Turkey,athletics,1.0777087178323226,0.0471020699966129,True
Turkey,badminton,1.2775818206201865,0.04355516583799306,True
Turkey,boxing,0.23204757456697073,-0.05261447939239889,False
Turkey,cycling,0.6722113224368335,0.040888565830132895,True
Turkey,swimming,0.3322041925118977,0.027138343019395737,True
Turkey,shooting,0.4386296653624268,0.020514333608329965,True
Turkey,gymnastics,0.8859833806905394,0.07793338044158889,True
Turkey,wrestling,0.8931599277636312,0.03005147559512453,True
Turkey,skiing,0.9480526691182535,0.05374064640260014,True
Turkey,bowling,-0.23968301908788656,-0.03636652826453221,True
Russia,football,-0.027973740022209488,-0.036165159736460985,True
Russia,basketball,0.23173738032644658,-0.11567018878986923,False
Russia,cricket,-0.1327828942395591,-0.05319550057055132,True
Russia,hockey,1.131031349211964,-0.0511577586420471,False
Russia,tennis,0.40562977079999146,0.15590430635186248,True
Russia,volleyball,0.4783580012631969,0.17542836094856434,True
Russia,baseball,-0.41759246980424886,-0.19319578316810831,True
Russia,rugby,-0.08024025535975468,-0.02407916228337071,True
Russia,golf,-0.9796373932150318,-0.09420580689560278,True
Russia,athletics,0.5684193344016579,0.10250533834952272,True
Russia,badminton,0.6367338614881444,0.013938387833432713,True
Russia,boxing,-0.044054645870812814,-0.02525461317631834,True
Russia,cycling,-0.8474172469139103,0.04641402497967201,False
Russia,swimming,-0.07780084359764652,0.06339487427770511,False
Russia,shooting,0.13327263933184905,-0.020092299647213575,False
Russia,gymnastics,0.5691042871906576,0.11640299399873176,True
Russia,wrestling,0.6398615657151062,0.05891497298860779,True
Russia,skiing,1.0319133218370076,0.07963845121293303,True
Russia,bowling,-0.9193077976967319,-0.03436387318002899,True
Germany,football,0.40315029550073783,-0.06383976692146984,False
Germany,basketball,0.1091031300949437,-0.11946265539098497,False
Germany,cricket,-0.3445584710824064,-0.08317430779429599,True
Germany,hockey,0.16882667160568954,-0.07743478101616999,False
Germany,tennis,0.2706895520588335,0.05944515436386958,True
Germany,volleyball,0.8301592533187611,0.113105240730498,True
Germany,baseball,-0.74546733424253,-0.19621125360536304,True
Germany,rugby,0.5707326590299827,-0.016192538837639825,False
Germany,golf,-0.732316451678317,-0.07690424410081423,True
Germany,athletics,1.0785320920618,0.02345976764211238,True
Germany,badminton,1.3111843007288844,-0.0010924456021533223,False
Germany,boxing,-0.23172023116459112,-0.10289612879998986,True
Germany,cycling,1.5061215986961023,0.05437791705481465,True
Germany,swimming,-0.03741189232224982,-0.020364036096260193,True
Germany,shooting,0.14992108055566228,-0.048774885019315636,False
Germany,gymnastics,1.426466308440973,0.08096003001007963,True
Germany,wrestling,0.4024750168235467,-0.028383205223757407,False
Germany,skiing,1.6641850358163293,0.04109250777563125,True
Germany,bowling,-0.29063575956779736,-0.02405342028694572,True
United Kingdom,football,0.4699781473879685,0.07488234399063247,True
United Kingdom,basketball,-0.4414681653211565,-0.02832672830275199,True
United Kingdom,cricket,0.9467471435887922,0.14866136564875215,True
United Kingdom,hockey,-0.12625380380604387,0.054586932312050335,False
United Kingdom,tennis,0.3973422675573244,0.058836627637017386,True
United Kingdom,volleyball,-0.13111189907037987,-0.029336464808591374,True
United Kingdom,baseball,-0.6138162978587698,-0.01662056409488179,True
United Kingdom,rugby,1.47580084491715,0.14441966136301318,True
United Kingdom,golf,0.2193887354939949,0.09144856151937701,True
United Kingdom,athletics,0.548321145884714,0.08636839137246279,True
United Kingdom,badminton,0.8473323651366041,0.05350070501994005,True
United Kingdom,boxing,0.07548037355512692,0.032738299369886224,True
United Kingdom,cycling,1.2149032597226668,0.07789925726894543,True
United Kingdom,swimming,0.26758900938298774,-0.0732197977119134,False
United Kingdom,shooting,0.024188557774936673,0.014825646510736227,True
United Kingdom,gymnastics,-0.09896558015773504,-0.0009733658374874946,True
United Kingdom,wrestling,-0.17974037584586483,0.1143574600395406,False
United Kingdom,skiing,0.6367173828715706,-0.005062500179168383,False
United Kingdom,bowling,0.5266960944524387,0.0996029204952869,True
France,football,0.18219864557494256,-0.0284188388507755,False
France,basketball,0.23863446803454624,-0.10521417435015205,False
France,cricket,0.10825290628653887,-0.0785557311560816,False
France,hockey,-0.12009509831212693,-0.08440835936237388,True
France,tennis,0.9133825031144119,0.1524692717295135,True
France,volleyball,0.49791672600602244,0.15154137739326387,True
France,baseball,-0.7884322057515141,-0.17191214670590826,True
France,rugby,1.2930450153775177,0.024115898727779733,True
France,golf,-0.15597163857348664,-0.034812585808009035,True
France,athletics,0.8344853484981347,0.050098911406284606,True
France,badminton,0.6418238727628982,-0.016380204874693962,False
France,boxing,0.032919877392078765,-0.0009292379476195285,False
France,cycling,1.7207869040524315,0.17312435393483216,True
France,swimming,0.5505938235121889,0.051608187257633366,True
France,shooting,0.2927955298155452,-0.03701678183296292,False
France,gymnastics,1.123198098246701,0.1067121625365427,True
France,wrestling,0.026345821508737637,-0.030670858541213895,False
France,skiing,0.9600720288015382,0.09265704353376907,True
France,bowling,-0.802798379035104,0.014109758289770473,False
Italy,football,0.4146520704493474,-0.050327901024206645,False
Italy,basketball,-0.24958758220240265,-0.1745536754109639,True
Italy,cricket,-0.09713036749192663,-0.14065583336958631,True
Italy,hockey,-0.6371514271039138,-0.16474131277986007,True
Italy,tennis,0.35426749142675457,0.14378487494114084,True
Italy,volleyball,0.7986019139304301,0.25592308564158295,True
Italy,baseball,-0.6739091061252979,-0.2418559007487428,True
Italy,rugby,0.42943289124808304,-0.06940427522617514,False
Italy,golf,-0.4571168473306614,-0.16541273955400096,True
Italy,athletics,0.5998899280578047,0.02823386284520844,True
Italy,badminton,0.017364167280040903,-0.038255116051955515,False
Italy,boxing,-0.3883926411411258,-0.07446031882833827,True
Italy,cycling,1.3430790492011466,0.07942672989652014,True
Italy,swimming,0.35842807924116826,0.01598379685343212,True
