index,religion_isomap_x,religion_isomap_y,religion_tsne_x,religion_tsne_y,religion_umap_x,religion_umap_y
dietician,0.2555973724619694,-0.044466450063804334,131.42051999999998,-180.39262,2.916705,12.826703
doctor,-0.36007260070616226,-0.014995689653488218,129.01888,107.17071000000001,11.3019285,13.978280999999999
economist,-0.2610518161287435,-0.237547919411962,117.52388,-25.806534,8.795999,14.051507
editor,0.4223786522083667,-0.0667774303019369,-25.015139,-160.17926,0.6194805999999999,7.9198429999999975
electrician,0.25692671325170696,-0.2100697755057335,-102.09128,-106.451035,1.7734004,10.439615
engineer,-0.06336430518945182,-0.09897723175583004,-101.90365600000001,-45.98483,3.5050128,10.133248
farmer,-0.4261334250090669,-0.18678928347742774,96.814575,99.038445,10.775393,14.495114000000001
filmmaker,0.3762646962600831,0.15708727410894566,-23.541923999999998,-78.90519,1.5717067,11.422037
financier,-0.2953701137328249,-0.1671897963770373,82.26807,-3.8549763999999995,9.328516,12.286355
fireman,-0.24994554575355266,-0.22363342139539627,121.672325,-9.643455,8.707155,13.940935999999999
fisherman,-0.3850310731425965,-0.1435376666082551,97.0121,83.54585,10.389906,14.306712
flight attendant,0.22080122797095605,0.044347856949303016,-75.31481,-132.66034,1.2366871000000002,10.692542999999999
gardener,-0.3164391647947977,-0.08029432472183544,82.41032,72.91467,10.452698,13.842516
guidance counselor,0.2483480266843451,-0.025282234801120868,68.05219,-105.4416,2.2913477,12.893461
hairdresser,0.1953375327760961,0.4187717990778257,-173.33483999999999,54.693928,7.182389,2.7558873
homemaker,0.05187362799329045,0.3911633221871666,-142.67923000000005,52.310204,7.342708,3.155569
housekeeper,-0.2168569754225008,0.3000521029255249,-18.291462,87.25036999999998,9.415845,9.092571000000001
interior designer,0.5303428575623693,-0.10525784415578987,-30.750734,-228.50397,0.28751338,8.417405
jeweler,-0.0909754671476114,0.3111637341727585,-80.51878,64.08431,8.396506,8.871536
journalist,0.3666351373070181,-0.0022239267721090973,-54.07758000000001,-122.43225,1.3708441,10.963591000000001
judge,-0.4735057488281471,0.1352230566060597,161.49313,148.95326,11.943866,13.414518
lawyer,-0.28404163642585456,-0.10355554871671514,66.61789,19.589261999999998,9.685248,12.699024
librarian,0.3442864940500495,-0.0782256800950232,-514.91656,602.6811,2.9950097,12.90659
maestro,-0.09213953999630503,0.05015402740537854,4.255776999999998,6.474158,10.289638499999999,11.547974
magician,-0.4581582328902973,0.16351746879360102,148.90225,168.1163,11.3431425,13.444298000000002
mason,-0.5062859653124199,0.05687692472688555,131.92428999999998,139.04634,11.785882,14.259257
mechanic,0.33848811577332,-0.16513053138419212,-80.26465999999998,-91.41486,2.0114822,10.361894
musician,0.12480839046231655,0.1895961630513827,-94.861565,38.733523999999996,8.199016,9.416352
nanny,-0.0873740268353306,0.33983519759585845,-81.156944,77.85034,8.536186,9.056167
nurse,-0.2278195035126649,0.1214717183823629,158.2725,14.563667,10.702813,12.053878
nutritionist,0.5414003502231131,-0.15544987284895842,16.299917,-184.88626000000002,1.0174559,7.681831
optician,0.23446923578024706,-0.017641083658454126,61.33886,-115.36582,2.535005,13.03017
painter,-0.08226115882409225,0.35349650086866524,-69.63403000000001,57.090419999999995,8.327774,8.684545
pharmacist,-0.04742952353547804,0.1549768902550782,-481.10873,42.14155,8.969539,9.663388000000001
philosopher,-0.5075982481993537,-0.00848467839493647,173.6716,147.10233,12.08452,13.522571
photographer,0.4832520653595708,-0.012172922508687269,-27.819487,-189.11058,0.7535871999999999,8.6958275
physiscian,-0.07727593088990238,-0.21789107070744806,76.26134,151.03898999999996,9.154795,11.940635
physician's assistant,-0.3794788272511209,0.07744548320606638,169.19145,131.52455,11.906666,13.182139999999999
pilot,0.35362862951481644,-0.03107647536903372,-53.68204,-139.37276,1.2383478,10.554616000000001
plumber,0.04560283687973253,-0.2053954857351971,-109.77677,-65.46254,3.0732338,10.027007000000001
police officer,-0.08282107158333565,-0.0012580314365351491,-47.038338,-11.291488000000001,8.580605,10.078236
policeman,-0.3246346351885052,-0.10531140324145563,76.52216,41.277172,9.99925,13.510657
politician,-0.3188061061319079,-0.14549924558462735,76.69221999999998,28.198069,9.601312,13.347864000000001
postman,-0.4043777073833408,-0.0644140822444765,117.11223000000001,96.451256,10.779451,13.940042000000002
professor,-0.2270181422563192,-0.016423478212776847,-98.451675,0.019551277,10.457730999999999,12.072283
programmer,0.3402407946466945,-0.030905307710924576,-61.48706,-128.99075,1.3962872,10.578553
psychologist,0.1129634643064942,-0.02911465374303237,54.68961700000001,-103.45019,2.43547,13.013129
receptionist,0.4511747391307312,-0.05707465129402922,-27.17905,-176.02213,0.46314558,8.040911999999999
salesperson,0.3326700643700822,-0.046306439585395064,-71.59739,-110.08044,1.6578903999999999,10.428663
scientist,-0.2089987015789124,-0.06355957907365438,41.903957,5.7267528,10.082877,12.16433
scholar,-0.5268390033629291,0.1540450869778365,144.39908,145.15277,11.845508,13.831075
secretary,-0.2267375124478864,-0.014986294747354632,133.91158000000001,39.267532,10.390625,11.981686999999999
server,0.5101031154342859,-0.1033145868610796,-1.4047923999999998,-198.47716,0.71345186,8.089414
singer,0.12361882484713793,0.4034873069864419,-151.17632,59.7833,7.243121,3.0875804000000002
skipper,0.13851589370889902,-0.2357778276757864,-114.706055,-81.54074,2.8140794999999996,9.972522
soldier,-0.3765030508338347,-0.08491045181120255,86.22138000000002,47.992893,9.861972999999999,13.377362
socialite,0.2593514039884475,-0.053573263066354494,129.76003,-168.14479,2.908044,12.971476
stylist,0.6537243662308198,-0.14349987927121732,-20.625542000000006,-228.33428999999998,0.26927537,8.353557
surgeon,-0.3411913167904737,-0.17611090173223234,75.86941,-14.267226,9.44095,12.448614
teacher,-0.3109352373354072,0.33334119604335066,-49.241917,66.18584,8.401595,8.581669999999999
therapist,0.2104359071294873,-0.022513978970628103,72.22848499999998,-115.41573000000001,2.4081402,12.92373
translator,0.3466175956747286,0.0732067812115843,-5.0833135,-86.783676,1.537432,11.528785000000001
undertaker,-0.4623766585532997,-0.0910667395544224,119.76646399999998,125.602135,11.671938,14.281870999999999
veterinarian,0.4729062898972134,-0.10186935445718004,3.8469955999999996,-165.49098,0.7845945,7.5287466
videographer,0.5553629703111329,-0.08998691666807122,-10.418001,-195.68687,0.68461996,8.151405
waiter,-0.0017009078937721821,0.2478773463285588,-88.81546,51.591995000000004,8.283672,9.099989
waitress,0.2315036077723329,0.29417964859002915,-174.62773,42.78686,7.249140299999999,2.7339873
warrior,-0.3626272318517831,0.0729823519182144,157.29045,163.43912,11.575223,13.363097
writer,0.33234350285397746,0.15000155875931345,-13.093852,-80.34432,1.4224893,11.604421
