index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
Canada,0.06329588310691113,-0.2004075048370828,47.38963,27.18837700000001,6.111139,1.0199053
Guatemala,-0.17950716380246848,-0.09407348178943037,17.25328,-127.04868,6.295106,5.907523
Haiti,0.1597553681912679,-0.1158809237367999,53.68037800000001,80.602684,4.0603957,-0.046975326
Cuba,-0.2446840870269403,-0.028064736718808082,-22.393715,-133.06006000000002,6.7749820000000005,5.6583343
Dominican Republic,-0.2654386975483434,0.032156348779133176,-35.91534,-75.59465,6.930051299999999,4.2019987
Honduras,-0.14635411505067208,-0.11943000377378694,-16.485048000000006,-23.080547,6.461673,2.5269706000000003
Nicaragua,-0.2055069341601196,-0.041049647733521016,-26.8582,-49.950123,6.5467185999999975,3.803472
El Salvador,-0.2218883239386104,0.004929289129363015,-32.701656,-62.53137,6.7503800000000025,3.9387443
Brazil,-0.2361616424815439,-0.1054198610759516,22.36531,-156.01888,6.6397963,6.4953713
Argentina,-0.2896842793329496,0.025273144240764118,-23.579954,-100.59027,6.6162410000000005,4.9494014
Peru,-0.2715445895627797,0.00835254644646553,-30.19087,-89.44059,6.7340225999999985,4.441660400000001
Venezuela,-0.2834672020167487,-0.044981916810586345,-9.355055,-149.25611999999995,6.9257407,5.887658
Chile,-0.22884746753705776,-0.08780039330661467,25.25458,-144.89868,6.378677400000001,6.269568
Ecuador,-0.16711857380189996,-0.06567532144844299,-22.81561,-39.096054,6.432581400000001,3.4203057
Bolivia,-0.30692979563710043,-0.14687467333637258,36.856606,-165.13281,6.3934503,6.670875
Paraguay,-0.221134102239264,-0.07788568527583316,11.838817,-141.61569,6.6337642999999975,6.105025
Uruguay,-0.3072279548669513,-0.018056108146244563,-8.105682,-107.21202,6.405589599999999,5.351246400000001
Australia,0.05011876944134702,-0.1631260137892072,37.182396,30.374502000000003,6.244118,0.66697556
Papua New Guinea,0.4649159699225446,-0.0100155437322931,140.94283,135.30553,0.03946549,-4.764716
New Zealand,0.3574613917480299,-0.04113057381988325,116.98262,113.03271,0.1765727,-4.107524
Fiji,0.4555224741726929,-0.00379833164119371,140.76477,118.50182,0.3652827,-4.410206
Solomon Islands,0.2445620619202249,-0.015843402742601848,75.065895,96.62677,3.4611619,-0.38673288
Vanuatu,0.3694945942404429,0.051191797919953326,158.46437,113.63261,0.7069314999999999,-4.594233
Samoa,0.0487118548839731,-0.16208007072853195,32.664394,43.60387,6.0830793,0.5700371999999999
Kiribati,0.14784259380369416,-0.002859246131837883,-153.73396,40.618298,10.840459,0.015932963999999997
Micronesia,0.4844865558884906,0.05338798742724503,128.19772,139.84805,0.29985282,-4.7808704
Tonga,0.3849855339104098,-0.025921467152896067,153.33206,135.87123,0.11429587,-4.585336
Colombia,-0.2327869307851865,-0.028534483184005224,-8.346657,-134.08086,6.663625200000001,5.644154
