index,beverage_isomap_x,beverage_isomap_y,beverage_tsne_x,beverage_tsne_y,beverage_umap_x,beverage_umap_y
lawyer,-0.6586285425030554,0.08336844553302471,-58.149796,42.19318,-4.9741464,7.170512
librarian,0.6191160658684117,-0.3504291581903973,28.240057,-81.64504,5.813206,3.0729039
maestro,-0.010696972103166048,0.4290191546512231,78.87454,54.805977,-0.16457862,3.8415308
magician,0.46260899281078416,0.38383441491887804,81.35659,13.07011,0.97691935,4.3650947
mason,0.00287589021747051,0.4306994290955581,74.56012,47.981007,-0.021554422,4.087719
mechanic,-0.7793588992205798,-0.452939841483211,-133.91907,28.389063,-3.3520403,8.621746
musician,-0.3010007597998457,0.1711201073642445,0.9911763,58.167034,-1.6781523,5.1344905
nanny,1.0047823574215073,-0.12421451618924804,136.20705,-80.04073,8.164834,1.7070415
nurse,1.0119513512635605,-0.13704115807286266,142.0103,-70.529144,8.027004,1.8322451
nutritionist,0.1198183688812055,-0.487603622758323,-54.488293,-67.556786,-0.5572778,6.8975487
optician,-0.34880118591934,-0.1762448151320833,-54.184013,0.48675486,-1.4484183,5.8924003
painter,0.5033640461645279,0.29549327138591097,61.425938,-31.5971,1.8495226,4.326418
pharmacist,0.5557389004716119,0.08829126041820916,51.929043,-46.617386,2.49735,4.2787905
philosopher,0.18993176767426265,0.539161967436747,77.18614,38.6731,0.14353654,4.180331
photographer,-0.23060768752686484,-0.3226569843869391,-65.41968,-13.146429,-1.3313776,6.209552
physiscian,-0.4251949390099549,0.12481059463168741,-42.762714,11.087469,-1.4242806,5.3901453
physician's assistant,0.3499484947805645,0.1397725273971838,46.106247,-3.3842463,2.3424833,3.4142272
pilot,-0.9801078456139137,-0.28276370511583354,-147.32355,41.586025,-3.3747747,8.965177
plumber,-0.6242212201863279,-0.5130351623335621,-126.16715,26.36362,-3.3978543,8.499767
police officer,-0.5623496670115958,0.20820869593321176,-85.02656,53.344296,-4.279715,7.7998714
policeman,-0.1087236153887293,0.26266085864301564,50.730076,84.17199,-0.56980944,3.433317
politician,-0.6742196870484741,0.18818024978546743,-58.158733,50.541237,-5.0738683,7.234746
postman,-0.07663746833229261,0.24074788038002976,44.73934,75.130196,-0.7717751,3.3352087
professor,0.18202708594096692,0.22436395086427618,36.79466,7.8675227,2.0525527,3.230062
programmer,-0.6582773922104693,-0.13298339324887617,-106.701935,20.370089,-2.8288403,7.582981
psychologist,0.3585242403532843,-0.2419920215839123,-149.07484,-2988.24,3.4416068,4.2923455
receptionist,0.3943008658494133,-0.38128713597072833,34.877945,-67.676994,3.1662538,4.507469
salesperson,-0.37045093440848686,-0.4422181966492652,-80.46533,-24.028223,-1.6347448,7.0787444
scientist,-0.2644338821053303,0.2766051148876889,7.0956397,60.28482,-1.6375084,4.733979
scholar,0.5447823199477692,0.49096745431979155,81.63231,19.899952,0.769547,4.3387065
secretary,0.5967047560800341,0.23940943158886854,49.36579,-31.637503,2.1742425,4.302647
server,-0.40021889272268657,-0.4643501024936654,-94.46928,-31.159397,-1.6494232,7.303547
singer,0.7280414585834282,0.23315080585275183,77.100914,-28.877527,1.6579144,4.4821177
skipper,-1.0068567715759547,-0.33377383442468456,-151.6921,27.24947,-3.2169669,8.774993
soldier,-0.26272570759069624,0.42568320494164713,16.926569,56.707165,-1.5378433,4.6960564
socialite,0.9476058605003888,-0.3441319181016745,133.9006,-53.880203,7.7043447,2.277523
stylist,0.4082502714668988,-0.4400648009277113,0.7810166,-118.74338,4.3311777,4.005269
surgeon,-0.630178554387124,0.2607290144283609,-73.13458,66.142624,-5.524316,7.4005275
teacher,1.142876852206381,0.252516902591069,115.83578,-77.29489,8.25932,1.5568728
therapist,0.4359833228152742,-0.18349817800412868,-3.1588116,-109.1722,3.921875,4.1225405
translator,-0.35528730302316286,-0.06401662654642412,-50.294273,6.1723704,-1.5054505,5.5534234
undertaker,0.03309265191280162,0.2732103745396728,59.373974,77.77887,-0.47542414,3.5157979
veterinarian,-0.001258467462444387,-0.44033851880903613,-54.834072,-60.547104,-0.78581303,6.939428
videographer,-0.44180404282194313,-0.4559932304799594,-96.396194,-23.882936,-1.7113475,7.2146864
waiter,0.1736272983030798,0.15495187978958722,29.792404,3.4068484,2.0052216,3.3864243
waitress,1.2536949171372522,-0.028467736848547254,148.59677,-46.920544,8.698305,2.1139154
warrior,0.0978723603718792,0.6132075575886776,67.504486,35.037613,0.19295935,4.265868
writer,0.31925968028072144,-0.04334915541231238,96.26298,912.2161,3.6013453,4.316212
