index,trait_isomap_x,trait_isomap_y,trait_tsne_x,trait_tsne_y,trait_umap_x,trait_umap_y
flight attendant,0.5601836495918641,0.8305177557327306,-33.99091,-21.478683,7.3075156,6.281784
gardener,1.600146421685821,-1.4923020227391393,-1.6417692,-84.9327,7.9137645,8.105091
guidance counselor,-0.12728089371072612,2.4894818385141404,-123.74895,41.725098,7.052574,3.6002073
hairdresser,4.564109061762434,0.6381360027358042,-65.479774,-178.09271,11.514202,6.2673683
homemaker,3.706414737158502,-0.8769814657829016,-44.559692,-138.8882,10.586618,7.2068963
housekeeper,3.94158799932247,-0.3774610718706711,-68.74154,-157.68805,11.305139,6.6010985
interior designer,0.6453862470680571,3.601875273529398,-119.5865,-16.629297,6.3598127,4.2151093
jeweler,1.974983891659083,-1.4152179746408973,-2.619027,-113.46997,9.699409,7.779322
journalist,-1.453991097439097,1.5348214002043403,-60.44303,108.80482,8.364678,3.3896103
judge,2.817825788734298,-0.4711738235399053,66.867035,-132.25002,8.855094,8.768484
lawyer,-0.6638065495729347,-0.9275123684480019,140.82175,20.44728,4.6269107,11.202377
librarian,1.0962989395139116,2.8268067999969912,-137.73286,-38.76208,6.8137946,4.6303196
maestro,1.402350812887683,-0.14170806964003374,99.521164,-114.58654,8.599725,8.510783
magician,2.880796054160794,-0.2528229796132899,83.95273,-147.3959,9.091531,8.227659
mason,0.06913676355091788,-2.0156248603775673,116.32352,-29.527992,6.61844,9.663808
mechanic,-3.5445182856752644,0.6714667869887181,-16.709347,155.52174,1.7330958,10.65566
musician,-0.4657792312387291,-1.3907555240413148,126.5223,4.1140475,4.91197,11.010669
nanny,3.172298459232858,-1.1898036144516098,-34.270123,-144.63603,10.564137,7.1299295
nurse,3.466081725113625,-0.06970142611131122,-48.9632,-155.53835,10.916085,6.9267793
nutritionist,-0.836606376405474,3.190368783787684,-108.725296,24.192308,6.8791914,3.2709422
optician,-0.6487524666422666,1.5976340347986504,-1.465467,47.95131,8.127711,3.7283187
painter,2.3576429312263727,-0.9204837488044917,9.604705,-116.49208,9.412909,7.908489
pharmacist,0.9310965025438267,-1.4042260701011924,2.3103187,-39.225594,7.242817,7.389908
philosopher,1.3413802352814166,-0.506647107598491,92.888596,-119.93202,8.457786,8.676519
photographer,-0.7720751677985425,1.9005040365217019,-71.16037,82.25632,7.9241157,3.2835982
physiscian,-0.4800942786623231,1.8188640312086164,78.61213,135.10895,8.309641,3.7358196
physician's assistant,1.0119422702354726,-0.9228470680371311,79.525024,-81.45854,7.5245605,8.713612
pilot,-3.0129888890791148,0.8807561311184199,-39.461235,198.65656,2.3827708,11.536954
plumber,-3.47023523520354,-0.8474761613370826,-1.7295138,144.8431,1.904478,10.421201
police officer,-0.7396861603974325,-0.6697032748446687,147.90257,10.671192,4.5938535,11.353792
policeman,0.13309196510888285,-1.3165960560138252,115.10103,-10.614078,6.4944854,9.504419
politician,-1.4404563614419643,-1.8455713115913828,37.75076,68.729774,3.804909,9.997548
postman,-0.5697492796375129,-2.0914699245803905,77.69955,-12.919127,5.8594284,9.03009
professor,0.4657914401362467,-0.44463353042446213,87.92123,-80.66767,7.562321,8.638647
programmer,-2.720411519252364,1.4588251060820057,-6.6643734,184.62144,1.9255036,11.273201
psychologist,0.03837471019855866,1.85031484636837,-35.53527,82.538635,7.5434885,4.0786734
receptionist,0.8011016061266071,2.258920199834735,-146.74771,-33.092552,7.177361,4.7093496
salesperson,-2.435869596547999,0.8584817137695083,-2.6383026,170.62532,2.0336702,11.2161875
scientist,-1.339398368689401,-0.7804979384471258,127.53274,19.078026,4.664302,10.999266
scholar,2.7787598352680196,-0.3547796376674519,82.51281,-138.9323,8.829012,8.705037
secretary,2.2128151008585886,-1.3198071626489518,-12.258452,-115.568146,9.624642,7.724567
server,-1.530029842304211,2.486316358562761,-87.87292,46.634403,7.275993,2.6431692
singer,2.664217179311166,0.9685154786855598,-21.49643,-450.23166,9.084607,7.661209
skipper,-4.049590034475275,1.3542546158483812,-28.717756,159.8211,1.7704248,10.788481
soldier,-0.13855529709978662,-1.4909772664932384,124.04461,-20.345882,6.568748,9.627299
socialite,3.386014623599083,3.651746938690487,-118.96758,-55.212242,6.8334513,4.8539395
stylist,0.7807823760219487,4.079189930540165,-115.56304,-25.5567,6.3885856,4.261119
surgeon,-1.4524137736183689,-1.827267925201346,49.299503,75.20515,3.7371113,9.958381
teacher,3.5186762894513897,-1.3611519992796448,-32.759113,-163.30168,10.587719,6.914239
therapist,1.1918545158791873,2.4972750786407314,-140.47102,-54.381786,6.9769073,4.4115744
translator,-0.6277665068785855,1.3685130024506684,-54.375202,98.55004,8.235627,3.594164
undertaker,-0.036655622496494705,-1.935190521394699,93.42854,-25.348242,6.2278323,9.183696
veterinarian,-1.0714222506192141,2.1518671704040497,-109.166824,38.024246,7.006332,3.2210617
videographer,-2.06501144065887,2.235182099693491,-88.26954,58.692257,7.3996816,2.7545614
waiter,1.1631104110727548,-0.9976067060489816,3.7963622,-78.00701,7.6499104,8.217673
waitress,4.596208749914502,0.8322909093322141,-77.471825,-179.68788,11.428404,6.2315364
warrior,1.312287534820427,-1.152915041918069,67.6259,-122.86347,8.726661,8.89356
writer,0.21830772782940724,1.1500587166530907,-35.11026,92.85782,7.9760804,3.8835835
