index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
El Salvador,-0.3288667886267925,0.13816075179819307,-108.746155,-1.9876221,11.259022,-3.4363995000000003
Brazil,-1.515623386407501,-0.09575496728550004,1559.9633,-117.39828500000002,13.98774,-2.5277538
Argentina,-0.4747078013635333,-0.05441735960187829,-126.93925,54.46214000000001,11.412589,-3.838348
Peru,-1.0857073417831784,0.2129900252261096,-181.97913,-128.83333000000002,12.93162,-2.2227633
Venezuela,-1.2628611892334316,0.17691320287730852,-208.46234,-123.65617,13.308532,-2.24008
Chile,-0.42449805980426986,-0.32921723287828125,-113.2057,97.70341,10.99759,-4.3884635
Ecuador,-1.3820974648293798,-0.2700750612545492,-3715.6704,-17.771404,14.101542000000002,-3.0096967
Bolivia,-0.9944521784047184,0.2729271115312084,-177.8412,-104.084946,12.798178,-2.3319414000000003
Paraguay,-0.5042164652602279,0.3810293006014063,-106.80556,-31.73135,11.396119,-3.117385
Uruguay,-0.6466346651149227,0.2932988113837776,-116.717094,-54.959385,11.745113,-2.9489808
Australia,0.9704761523866524,-1.6095958525419796,28.71385200000001,16.414991,3.102287,-3.776377
Papua New Guinea,0.8780827325837417,-0.17440914137958471,154.41165,22.628872,3.5842652000000004,-4.0950875
New Zealand,1.3316772090436828,-0.7273423101518744,49.25722,18.150764,3.2228425,-3.7059224
Fiji,1.2388386364487531,0.07999524902633967,174.72598,96.64553,3.0927668,-4.4326677000000005
Solomon Islands,1.2658013604247902,0.5303287960335376,200.99203,139.94313,2.9491422000000003,-4.8733435
Vanuatu,0.08148192894276855,0.9754378343437808,90.63493,-239.32549,7.298358,-1.0115701
Samoa,-0.2717985199064521,0.7614870506651866,106.29037,-217.6309,7.146984599999999,-1.0435948
Kiribati,0.8368032688316082,-0.20543255958552264,205.24551,54.30094,3.6125767,-4.886132
Micronesia,0.4202391843700887,1.164751675643834,72.9364,-271.49155,7.481130999999999,-0.9778502
Tonga,-0.17362209178049007,-0.013938769444417487,154.50513999999995,-139.21136,10.614723,-3.5669236000000004
Colombia,-1.1734013543836204,-0.5008802394357497,-34.716305,275.3706,14.178357,-2.969194
