index,occupation_isomap_x,occupation_isomap_y,occupation_tsne_x,occupation_tsne_y,occupation_umap_x,occupation_umap_y
Spain,-0.7013270835675238,-0.2575502966201577,-42.98015,-130.92729,-2.2971091,10.048929
Ukraine,-1.1964608490258115,0.4851606237393273,-167.33588999999998,-79.69497,-0.7900081999999999,7.514331299999999
Poland,-0.7509365745529437,0.3705507163384631,-138.43053999999998,-59.648067000000005,-0.8842152,7.569889
Romania,-1.275894092086442,0.3579225663691913,-120.6782,-90.22577,-1.4507940000000001,8.016354
Netherlands,-0.3621939480435005,-0.07312751445579642,-40.178368,-233.65164,-0.99347556,9.211103999999999
Austria,-0.8821901257899599,0.3027522945983641,-86.6982,-65.96114,-1.3052796,8.760245
United States,1.8027310656662336,-0.2695651157940138,29.424927,296.85464,6.072241,5.3887763
Mexico,-0.1425168981974865,-0.7188000141756924,128.65274,-55.593430000000005,-1.8622034,11.845004
Canada,1.7035707152512014,0.34392097730157106,-5.117503599999999,280.19527999999997,5.7669690000000005,5.0726233
Guatemala,-0.1645280194855337,-0.6852295243744918,111.25768000000001,-88.379036,-2.1977599,12.068871000000001
Haiti,0.2645534139065226,-0.4677147139297819,88.14743,-34.20212,-1.4617931999999998,12.745875999999999
Cuba,-0.020757248489258574,-0.31025860388627424,61.96345,-25.959826,-0.90595853,12.25832
Dominican Republic,-0.05238137134077925,-0.5172812978600358,62.676926,-78.22053000000001,-1.6510863999999998,11.9530945
Honduras,-0.02264912040218519,-0.5229860011983735,88.80529,-64.62571,-1.4674841,12.379168
Nicaragua,-0.000986799681047869,-0.6308999120604619,104.45458,-71.97049,-1.9161093,12.245411
El Salvador,-0.2735966630560812,-0.3806548066313053,63.95340699999999,-95.04339,-1.2320287,11.722558
Brazil,-0.2930132235185522,-0.5107534102806642,17.954103,-82.013885,-2.3760712,11.109677
Argentina,-0.38937246295356015,-0.21263515389060786,27.865858000000003,-149.5606,-1.1173711000000002,10.905775
Peru,-0.4675062632603446,-0.26888353852314884,-17.310684,-122.69738000000001,-2.2588048,10.476982000000001
Venezuela,-0.2581573129560639,-0.4297070316781312,33.39014,-81.09591999999999,-2.2271123,11.329554
Chile,-0.3535419612383623,-0.17240905792036956,25.050613000000002,-164.5626,-1.1607292,10.7056675
Ecuador,-0.5032189316936068,-0.23419982788626198,-7.4197793,-135.36831999999998,-2.0826778000000004,10.4809
Bolivia,-0.4094307799926749,-0.2469670594415141,-21.21211,-106.74203500000002,-2.2486547999999997,10.74993
Paraguay,-0.485634788244412,-0.3398204554523007,51.78958,-172.01138,-0.830967,11.067083
Uruguay,-0.4371978342154626,-0.2735238528770338,45.15377,-153.8232,-1.16258,11.272633
Australia,1.59051462492015,0.17681654774594502,-32.981322999999996,259.8771,5.4323559999999995,5.139998
Papua New Guinea,0.8128301975760187,0.08680954841724778,14.427603,190.96712,5.0105486,5.9072685
New Zealand,1.5323784020714923,0.16199123948391905,-20.96387,268.34656,5.6070013,5.1257243
Fiji,0.951803007919282,0.3999669253910325,-21.970957000000002,210.53502999999998,4.7161374,5.37383
Solomon Islands,0.5954905296812888,0.2995988658370501,-21.214132,184.77625,4.3372183,5.6453614000000005
Vanuatu,-0.12250473903437888,-0.607787715724959,53.9921,-5.7467255999999995,-0.7454521,11.92175
Samoa,0.8668240793857641,-0.01890548653535092,36.4027,180.75728,5.3732885999999995,6.302775
Kiribati,0.0006070536972593363,0.2873694087374175,-57.77502,93.22065,2.201663,7.1005009999999995
Micronesia,0.3822807013612253,0.03525667647968245,-40.333614000000004,178.59378,3.7496464,5.981628400000001
Tonga,0.6855316726109547,-0.17526916270700202,47.73928,169.29543999999999,5.326537,6.482007
