index,sport_isomap_x,sport_isomap_y,sport_tsne_x,sport_tsne_y,sport_umap_x,sport_umap_y
dancer,-0.44084196328456704,0.5808965928086485,-64.98361,11.627906,7.843832,4.0160685
dental hygienist,-0.49900076142243205,0.030130489205920787,-103.9339,35.708736,7.3907366,6.7818556
dentist,-0.6407922587214497,-0.049460881053508265,-103.64658,47.051292,7.7096972,7.070011
designer,-0.8548165763442431,0.3453843025453462,-55.73915,18.61232,7.8614583,4.121423
developer,-1.1348575272312396,-0.573456662315988,-54.898865,113.12913,9.499125,6.8273954
dietician,-0.6515517144064472,0.38272551974880314,-101.93391,10.237745,7.4903865,6.158916
doctor,0.5862174520490671,-0.07304596666729896,120.5229,-45.716286,-4.684867,10.268374
economist,0.4424379904125959,0.052076049809451255,122.170906,-56.487457,-4.6617703,10.223146
editor,-0.2515790022221932,0.09585295408346003,-15.62537,-25.706326,6.784251,7.0178466
electrician,-0.5627243524545363,-0.5391138452277574,-109.46459,91.94613,8.328894,8.334164
engineer,-0.45561284197852514,-0.7558025898935968,3351.0022,3804.7036,8.897297,8.748415
farmer,0.5624025700258858,-0.5979788683946166,142.62407,-11.981024,-5.7168965,9.670786
filmmaker,-0.6440514877495805,0.1706505017490055,-44.594757,7.969995,7.6361766,4.346592
financier,1.2710434979649479,-0.14451654752224158,73.714745,-135.37679,-4.261715,7.9544606
fireman,-1.332723496394014,-0.4304747230360018,-49.362404,125.26445,9.662835,6.743531
fisherman,0.5793925874458055,-0.23194684514914143,132.79175,-39.04514,-4.857745,10.083437
flight attendant,-1.14759803318942,0.2564680219261308,-12.333855,82.37076,9.21472,5.0001097
gardener,0.5620121941487812,0.621889899111516,3.3197815,-113.120766,-1.6095338,7.0735397
guidance counselor,-1.0079377644411913,0.08060413495905604,6.419153,53.699654,8.415252,6.374143
hairdresser,-0.4429878169880212,0.735775719262688,-123.1615,-7.804034,7.2081575,5.601478
homemaker,-0.6162231675716758,0.5045640874127754,-132.27574,-2.5515642,7.191079,5.605404
housekeeper,0.23855669412145647,0.89492527698527,-10.071327,-94.786255,-0.79280525,6.8395057
interior designer,-0.9856929997622009,0.18906682905252306,-36.830242,42.702644,8.496912,4.4979696
jeweler,1.1680420687202955,-0.10886391488871881,65.49263,-137.80823,-4.1513343,7.710609
journalist,0.6829812916930268,0.4541180550057038,17.29253,-113.53321,-1.8868761,7.184113
judge,0.662922428736448,-0.5451154917942206,129.07309,-2.0046449,-5.576102,9.447902
lawyer,-0.29819989365110505,-0.6057709141316894,-128.3967,113.454796,8.413244,8.937893
librarian,0.7987714961753175,0.44433364880882165,8.1968975,-122.55106,-1.6652516,7.0303397
maestro,1.125109324774519,0.25748115558758844,41.078358,-148.30989,-3.7825036,7.405506
magician,0.8603956043301401,-0.25176123673271944,101.53405,-35.37642,-4.9611077,9.267778
mason,0.3825767880245637,-0.7311613239790443,148.88136,-6.2666583,-5.77804,9.613071
mechanic,-1.497923767884879,-0.3550116650309704,-28.33237,124.13132,9.718489,6.3748627
musician,-0.2756003868115521,0.04856811019259626,-43.21737,-5.404777,7.3329387,4.43057
nanny,0.04177650734653926,0.9774139286953791,124.019226,-145.39937,-0.11325,6.4603243
nurse,0.1341839825341178,0.8833178520353394,-25.71597,-85.32018,-0.23080848,6.616188
nutritionist,-0.794327331726383,0.23926726481445607,-8.717644,52.904354,8.294364,5.951207
optician,0.5929822869091209,-0.03475100709963709,142.99834,-62.589043,-5.056691,10.832801
painter,1.1189814835799075,0.49859556499422986,41.618183,-135.44745,-3.7015564,7.3695
pharmacist,0.6111931042810778,-0.21295278883499894,150.71736,-59.184975,-5.3330607,10.928972
philosopher,2.2826787553657315,-0.01801940294975706,62.908527,-198.71327,-5.2725034,7.4846406
photographer,-1.6253864408224974,0.33374044131088326,6.2576823,113.73627,9.539713,5.2249384
physiscian,1.5546264786476205,-0.3665760735190478,79.381584,-172.94212,-5.244185,7.802813
physician's assistant,1.6156658840674127,-0.2298562034949596,96.33782,-145.49083,-4.826924,7.3598933
pilot,-1.0447535151336396,-0.672127360103849,-63.99851,112.99431,9.37722,7.1139307
plumber,-0.2861207300555736,-0.830159037593454,-128.80977,93.714386,8.498189,8.739196
police officer,-0.780625169458632,-0.7703914647507722,-76.74368,108.3141,8.928674,7.714657
policeman,0.603458664260827,-0.18985940788434347,148.35466,-73.16178,-5.2414403,10.76523
politician,0.6340466491580704,-0.11050078377968023,113.18777,-39.947395,-4.8816447,9.659239
postman,0.6437145321271504,-0.2793459019990441,161.86081,-59.267292,-5.3861375,10.922779
professor,1.4431409427334772,-0.0392430718462243,72.37497,-152.24216,-4.5152435,7.897235
programmer,-1.28272251640923,-0.27297421600881494,-38.035034,115.07676,9.580794,6.4887605
psychologist,-0.5330352924043605,0.10952072189328853,-100.27434,25.696768,7.4211254,6.5865517
receptionist,-0.48888339659503804,0.3029681831650392,-119.99068,13.7945,7.3333755,5.94849
salesperson,-0.9898727755187237,0.2635207211756762,-54.43646,50.74167,8.155512,4.9278893
scientist,1.2138142137301056,-0.36385573277851596,81.83284,-162.30284,-5.07889,8.107453
scholar,2.46251150170387,0.017240808720680758,55.218933,-197.67055,-5.24944,7.477087
secretary,0.5041889987738274,0.7583318191185212,-4.7944803,-105.68777,-1.2046196,6.9735065
server,-0.9159633101292332,-0.42310465071945097,15.982221,55.958794,8.714352,6.9084663
singer,0.13314845208015316,0.45903563855340096,-62.480865,-85.60715,-0.6502725,5.879169
skipper,-1.076414434721147,0.15952554072913847,-30.26107,51.4143,8.781348,4.847683
soldier,1.024321097728471,-0.7374645788968851,95.79484,6.708681,-5.4872193,8.612259
socialite,-0.47564731170062075,0.6861724244259936,-116.03032,-2.7181413,7.3272624,5.7475023
stylist,-1.0597065379869706,0.3432028331924084,-45.587112,43.41248,8.3188305,4.6589117
surgeon,0.6614033575134852,-0.4532085256472422,123.02334,-10.531638,-5.5672183,9.569533
teacher,0.9916649193318048,0.5617992259455804,32.422737,-127.58257,-3.2561805,7.2719827
therapist,-1.0957350021050571,0.21912801094481063,-20.336546,82.508,9.110353,5.2755413
translator,1.575571637205845,0.3751919816098126,60.882797,-165.71606,-4.7604656,7.738844
undertaker,0.9013632988927563,-0.1662738238435855,147.14096,-86.40323,-5.2029552,10.625805
veterinarian,-0.7748128166765585,0.01940070773677213,-8.27613,43.751415,8.09997,6.4183626
videographer,-1.3444128977181282,0.316750923869154,11.498415,107.89743,9.290441,4.8887906
waiter,0.10994363522343832,0.18587456997043655,-68.35404,-103.14044,-0.6532588,5.8324428
waitress,-0.9248543994988883,0.9176751153598142,-65.19864,49.368965,8.074998,4.983504
warrior,1.3526624301589452,-0.6303330262925406,92.6936,-174.47075,-5.3518333,8.303779
writer,0.26647480647233734,0.5424868995368822,-45.476555,-96.858665,-0.6771281,6.3089128
