country,gender,direct_correlation,indirect_correlation,same_correlation
Netherlands,female,-1.4409250166957608,-0.03705900345857775,True
Netherlands,boy,-1.890771127836353,-0.22371760536385063,True
Netherlands,girl,-2.0243150238283847,-0.037703837182947286,True
Netherlands,man,-2.203470906207494,-0.22459439992852842,True
Netherlands,woman,-1.366590660409896,0.007848462525642906,False
Austria,male,-1.7457779665773954,-0.26200530203145306,True
Austria,female,-1.5743201964566784,0.09575736720668646,False
Austria,boy,-2.1187153810568127,-0.2785331426881919,True
Austria,girl,-1.9897903578219527,0.06464139490310668,False
Austria,man,-2.088528109453822,-0.2843756383223866,True
Austria,woman,-1.28106684782442,0.12396043494163582,False
United States,male,-1.083703751243184,-0.18293289828239248,True
United States,female,-0.8089537115213126,-0.26110269001475883,True
United States,boy,-1.9939323136382896,-0.17418276997335005,True
United States,girl,-1.9148848563021656,-0.24516739977261615,True
United States,man,-1.7996836193925572,-0.08656004022303117,True
United States,woman,-0.9279128883593151,-0.1897745243138758,True
Mexico,male,-0.7445298130955146,-0.034327531527871505,True
Mexico,female,-0.6991352544750543,0.08726703517249404,False
Mexico,boy,-1.483903615173962,-0.09287304019573328,True
Mexico,girl,-1.5221746837067256,0.03341585356582385,False
Mexico,man,-1.1910968929250958,-0.07661115801456393,True
Mexico,woman,-0.5831731099930448,0.06285507841724008,False
Canada,male,-1.0971809125341214,-0.23598949204429362,True
Canada,female,-1.016187243366319,-0.16772384155696715,True
Canada,boy,-1.4281461073281854,-0.18757166504507355,True
Canada,girl,-1.6905544540813626,-0.13207037860726434,True
Canada,man,-1.7250193565198901,-0.17635208093223606,True
Canada,woman,-1.0145424869740631,-0.0975035142588975,True
Guatemala,male,-1.2559417864041673,-0.10466530106980515,True
Guatemala,female,-0.9397732289163349,-0.00572385600772555,True
Guatemala,boy,-2.0354351506758515,-0.15921903637198714,True
Guatemala,girl,-2.1530306231366376,-0.058658439611347965,True
Guatemala,man,-1.8309121385586595,-0.1261820029906145,True
Guatemala,woman,-0.860932975609833,-0.010612815987456975,True
Haiti,male,-1.5870393997994552,-0.19531947260660248,True
Haiti,female,-1.185321058323505,-0.028695560777903167,True
Haiti,boy,-1.4047228785422423,-0.2070655574211953,True
Haiti,girl,-1.8717325016045578,-0.05931721221744489,True
Haiti,man,-1.9403198688242722,-0.18426287714936215,True
Haiti,woman,-0.7444658450899293,-0.004445326318279155,True
Cuba,male,-1.4171607685641536,-0.21715826145867217,True
Cuba,female,-1.2223789542614876,-0.013153023351596124,True
Cuba,boy,-1.6608845566564883,-0.2374019199468395,True
Cuba,girl,-1.9460951106886057,-0.04728262253447905,True
Cuba,man,-1.8204053698278213,-0.18583670875586836,True
Cuba,woman,-1.0194266965131182,0.02592997518568458,False
Dominican Republic,male,-1.2362867074755453,-0.1254687125347904,True
Dominican Republic,female,-1.0477152370835316,0.059602957727933115,False
Dominican Republic,boy,-1.9083989758011042,-0.1742300751327381,True
Dominican Republic,girl,-2.3658589348396863,0.004522505294871656,False
Dominican Republic,man,-2.3272384171718516,-0.1545932401321137,True
Dominican Republic,woman,-1.0389351395514075,0.056226339951875766,False
Honduras,male,-1.2060168341289126,-0.17411920605714354,True
Honduras,female,-0.8667626094316293,0.0014756333231453818,False
Honduras,boy,-1.6028555984851833,-0.19545290814442043,True
Honduras,girl,-1.7612762826536796,-0.027373725627348047,True
Honduras,man,-1.722071465909638,-0.1796103877370481,True
Honduras,woman,-0.8010502713813702,0.01733799811650631,False
Nicaragua,male,-1.7008799409701747,-0.10532701442754898,True
Nicaragua,female,-1.4816516380471092,0.016308334462609292,False
Nicaragua,boy,-1.9177858718160599,-0.13382536227645195,True
Nicaragua,girl,-2.074806524079984,-0.01583056448643796,True
Nicaragua,man,-1.8638435860093647,-0.11394322231759478,True
Nicaragua,woman,-0.9115570107392924,0.023850424285342026,False
El Salvador,male,-1.584542668003235,-0.14670743521046994,True
El Salvador,female,-1.3151364069714573,0.04511562861084183,False
El Salvador,boy,-2.0930727913148113,-0.18950447334571552,True
El Salvador,girl,-2.3211439785266696,-0.008324107892427495,True
El Salvador,man,-2.189567798957946,-0.1641007985572286,True
El Salvador,woman,-0.8941988292744107,0.04720763257192888,False
Brazil,male,-1.0337580398577406,-0.06847327677384424,True
Brazil,female,-0.767325552960515,0.08807572947913497,False
Brazil,boy,-1.5552601475946732,-0.122304660803119,True
Brazil,girl,-1.7067532920621113,0.03762832909075507,False
Brazil,man,-1.8847706775208724,-0.11951004384538969,True
Brazil,woman,-1.0373901270036638,0.05355582855844786,False
Colombia,male,-1.053184331569673,-0.07765956401975345,True
Colombia,female,-0.8517042249931556,0.08665796116275669,False
Colombia,boy,-1.5542519172498022,-0.12002156397109798,True
Colombia,girl,-1.6392666472266653,0.0472926505356056,False
Colombia,man,-1.6708443382763516,-0.13364706009415672,True
Colombia,woman,-0.83885133693706,0.06280772026210804,False
Argentina,male,-1.0256340338302528,-0.14523485434196354,True
Argentina,female,-0.7526693709450543,0.07772724754114742,False
Argentina,boy,-1.8561588911714586,-0.19335140178931712,True
Argentina,girl,-2.0220879876976925,0.02900073663923688,False
Argentina,man,-1.9996239215872071,-0.18747208065954532,True
Argentina,woman,-0.9940175432689061,0.07513071275581448,False
Peru,male,-0.9937547487318418,-0.09231126848353138,True
Peru,female,-0.7581519501370428,0.12432847365027104,False
Peru,boy,-1.4878874265455708,-0.14776184937464187,True
Peru,girl,-1.5696249093435695,0.06731053590617975,False
Peru,man,-1.5723423747061702,-0.13823357508861026,True
Peru,woman,-0.7957333175554975,0.10934697555279177,False
Venezuela,male,-0.7074406090875474,-0.094489791110783,True
Venezuela,female,-0.4685645917263809,0.07175716245735721,False
Venezuela,boy,-1.7368239272433474,-0.1492030998128143,True
Venezuela,girl,-1.855730885815965,0.01897883202579009,False
Venezuela,man,-1.8279191952475038,-0.1282059369949437,True
Venezuela,woman,-0.8745602409212879,0.058386695640136266,False
Chile,male,-1.0639024716201615,-0.1537210346656275,True
Chile,female,-0.9200956423192812,0.07625057226659794,False
Chile,boy,-1.6814805746577204,-0.19194455914600725,True
Chile,girl,-1.9104900928037405,0.03228690779704009,False
Chile,man,-1.8840220060058526,-0.18603415964428877,True
Chile,woman,-0.8734462368700127,0.07921320944905573,False
Ecuador,male,-0.8702279249416554,-0.0816007210613559,True
Ecuador,female,-0.6093512759360551,0.14361802909839733,False
Ecuador,boy,-1.5781792065032412,-0.1304313599253195,True
Ecuador,girl,-1.830947995208451,0.09171712618861891,False
Ecuador,man,-1.7547771784752544,-0.14203003903097305,True
Ecuador,woman,-0.7637859815760628,0.12396095769874367,False
Bolivia,male,-0.6380147827743292,-0.11958444565129268,True
Bolivia,female,-0.43253999494739837,0.09366391568819246,False
Bolivia,boy,-1.718778118799168,-0.18419970424626486,True
Bolivia,girl,-1.7089528714959576,0.030405251200414377,False
Bolivia,man,-1.7107298335172987,-0.15407109539257896,True
Bolivia,woman,-0.6728356271547675,0.08225563308502583,False
Paraguay,male,-1.1944969068476101,-0.20813788383390253,True
Paraguay,female,-0.8022296098787289,0.05022786982726745,False
Paraguay,boy,-1.6917603342162462,-0.2580189576341186,True
Paraguay,girl,-1.9195430052141635,-0.006608366931132566,True
Paraguay,man,-1.836360800806254,-0.2355353109897546,True
Paraguay,woman,-0.7731358479069425,0.061650351717481226,False
Uruguay,male,-1.532432384633421,-0.1708435376643469,True
Uruguay,female,-1.2151955648841755,0.05562764590970276,False
Uruguay,boy,-1.74090638175743,-0.21369506890985318,True
Uruguay,girl,-1.9793051115240299,0.007850275661881274,False
Uruguay,man,-2.0710003923536244,-0.20697611388854376,True
Uruguay,woman,-1.0189684789649391,0.05648491972783498,False
Australia,male,-0.6355797216757862,-0.11762727123866304,True
Australia,female,-0.5933017119412478,0.015067636938910332,False
Australia,boy,-1.4133237909224916,-0.046280273284966415,True
Australia,girl,-1.5477429517454184,0.07550297528559714,False
Australia,man,-1.756068313494297,-0.10084824204840359,True
Australia,woman,-1.0916300358427062,0.05499381298353687,False
Papua New Guinea,male,-0.40269104945723694,-0.09763383194565552,True
Papua New Guinea,female,-0.4549994284094676,0.008220017684445684,False
Papua New Guinea,boy,-1.8492874995470037,-0.08407621488169781,True
Papua New Guinea,girl,-2.174836710762647,0.009860603242571757,False
Papua New Guinea,man,-2.1484986352493434,-0.048640323471474074,True
Papua New Guinea,woman,-1.220751873379511,0.043742970689704154,False
New Zealand,male,-0.8817947736089627,-0.11198888009009533,True
New Zealand,female,-1.0537892648466431,-0.033853166344930734,True
New Zealand,boy,-1.6521632512578033,-0.061311110884783394,True
New Zealand,girl,-2.029927999129107,0.008313430490518858,False
New Zealand,man,-2.0652063282194275,-0.08316926374964606,True
New Zealand,woman,-1.195106969708785,0.00828174691271675,False
Fiji,male,-0.443678512009932,-0.23269895865705995,True
Fiji,female,-0.30245265398441235,0.011089458308072203,False
Fiji,boy,-1.0605896745054049,-0.2181574108675253,True
Fiji,girl,-0.9459460372468823,0.011774360093939342,False
Fiji,man,-0.8509880959562395,-0.19356132350231997,True
Fiji,woman,-0.15760137326960286,0.07809842879806973,False
Solomon Islands,male,-0.4363656790076182,-0.19646247186542395,True
Solomon Islands,female,-0.44731241205530886,-0.0018684131933830162,True
Solomon Islands,boy,-1.3864081089910094,-0.19218477125229202,True
Solomon Islands,girl,-1.7347533300019387,-0.01618372740132721,True
Solomon Islands,man,-1.6401713531354385,-0.15040373740124777,True
Solomon Islands,woman,-1.0104674965298268,0.04393463795182042,False
Vanuatu,male,-0.3218893075419244,-0.1412347015141394,True
Vanuatu,female,-0.3248854708882678,-0.024605078504125594,True
Vanuatu,boy,-1.2374321369901513,-0.21192998873678875,True
Vanuatu,girl,-1.5451242931388713,-0.09000439885506875,True
Vanuatu,man,-1.4460031730230174,-0.1503837734154626,True
Vanuatu,woman,-0.39102786142465656,-0.01726964887252122,True
Samoa,male,-0.0879526170013578,-0.10058427967186556,True
Samoa,female,-0.05141841926429465,-0.01628855209008013,True
Samoa,boy,-0.978749232237185,-0.11851477652605864,True
Samoa,girl,-1.3551414925810472,-0.044289798845083536,True
Samoa,man,-1.3024606866569601,-0.07246091433132831,True
Samoa,woman,-0.4745895252990617,0.0059404669981540726,False
Kiribati,male,-0.06268145223384894,-0.13153004160446233,True
Kiribati,female,-0.29345673912289677,0.12243559734839887,False
Kiribati,boy,-1.2506007705285933,-0.17275011174538724,True
Kiribati,girl,-1.6706274576620475,0.07198746368928947,False
Kiribati,man,-1.752653513081573,-0.1483756166650363,True
Kiribati,woman,-0.8605493011304752,0.13103430941274258,False
Micronesia,male,-0.44790395895086915,-0.22260163500065067,True
Micronesia,female,-0.28064725176876776,0.015534314945089145,False
Micronesia,boy,-0.8565806694842154,-0.2618671553965811,True
Micronesia,girl,-0.978007186277095,-0.03411909858260434,True
Micronesia,man,-1.206045312187948,-0.20061399773570335,True
Micronesia,woman,-0.4979675251370435,0.049704752197418975,False
Tonga,male,-0.12742015381599986,-0.08763238846136348,True
Tonga,female,-0.1032259589535156,0.020571045724648743,False
Tonga,boy,-0.9344335453195991,-0.09533619053209906,True
Tonga,girl,-1.261129624610334,0.004962344827061636,False
Tonga,man,-1.2680757572098333,-0.05632486488471479,True
Tonga,woman,-0.5174216725761654,0.043911540503651376,False
