index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
painter,-0.22100249572807604,-0.6556359569618372,-45.96397,-38.627254,3.0498247000000003,6.3440185
pharmacist,-0.8579200108081824,-1.6391720136657084,-41.036915,-130.68286,5.277617,6.733958
philosopher,-1.9473726746264657,-0.4979964946876782,35.56765700000001,-123.40202,7.295002999999999,6.575814
photographer,1.4140656524645718,3.0129771998007833,9.369052,138.6749,-3.9979462999999997,5.7693962999999995
physiscian,-0.13215050764279376,0.037851543681808736,-31.415659,-24.546098999999998,2.6053132999999997,5.909917
physician's assistant,-1.6604837021735872,-1.9747095761204143,-21.103462,-113.73796000000002,6.111527,6.5688070000000005
pilot,-2.739085033478701,1.7018988505367083,162.76564,-55.22929,10.424628,7.222761
plumber,-1.5471061401693749,-1.2390455375373879,50.173790000000004,-84.752625,7.357452,5.350535
police officer,-2.726374731226397,0.8367421535003102,137.73486,-62.822704,10.010989,7.1865644
policeman,-1.2888149053653402,-2.2580305020975238,-36.93823,-115.42088999999999,5.896985,6.525861
politician,-2.231936959622708,1.1809201445873676,84.11153,-44.50087,8.3529825,6.7351316999999975
postman,-0.7834242794383061,-2.199692958812317,-47.121235,-122.01531000000001,5.368453,6.5261707000000015
professor,-1.4191480094018425,-0.5788354862907269,-17.551632,-84.13544,6.9402113,6.5507483
programmer,-0.4232077799171796,2.268541184968577,81.57101999999998,112.4432,-5.8044839999999995,6.3435593
psychologist,1.7535900286250716,-0.5925660723662395,-42.765903,66.24731,1.0021545,6.3915567000000015
receptionist,2.4837733676961893,-1.4000286540593292,-125.39736,74.33901,-0.97843206,2.7426097
salesperson,2.581694884245132,-0.5610128693914993,-78.46419,85.22784399999998,-1.594804,4.5350947
scientist,-2.2327238051117453,0.25487264381378977,43.379259999999995,-119.78493,7.666278,6.624666
scholar,-2.294558569843724,-0.47821094879824,33.89496,-130.94885,7.2769116999999985,6.6090894
secretary,1.906946704437628,-2.115700956688912,-134.72429,46.820972,-0.9220476999999999,2.0154989
server,1.7795063872292085,3.542507226471346,-5.579041999999999,141.15576000000001,-3.7557137000000003,5.8659596
singer,2.436991655815178,2.244503235804668,-23.522865,119.54778999999999,-3.0582156000000005,5.557658
skipper,-0.1822449980532599,-0.5311983411880745,-51.35606,-30.81682,2.9260864,6.3922677000000006
soldier,-3.583750320254047,1.5262178439355782,144.63213000000005,-33.74965,10.361260000000001,7.0241755999999995
socialite,3.5652773034770915,-1.1332828758119338,-108.52051999999999,106.020546,-1.5478364,3.5579224000000003
stylist,2.430504888399493,1.233235270427498,-27.108595,97.63574,-2.4436748,5.3684173
surgeon,-2.0932035817007217,-1.1422789690571755,34.075359999999996,-63.91235,7.006854,5.1590214
teacher,2.8256487590555444,-1.5626890471209312,-109.448654,78.28206999999998,-0.8886860000000001,2.8264856
therapist,3.5876024241421383,1.8499132738612527,-50.966732,128.97058,-2.886984,5.346018
translator,0.0104895023700077,1.0555867532643746,358.88788,293.10623,2.3345482000000004,5.5187454
undertaker,-0.2668624389870881,-2.7360433151561447,-62.28474,-121.26646000000001,5.4130464000000025,6.307250499999999
veterinarian,0.8776397660302001,-0.808758105876412,-41.155136,44.53997800000001,1.6590714,6.681451299999999
videographer,1.2011844964132423,2.6235938752200294,17.999931,136.21275,-4.323254,5.7434389999999995
waiter,-0.9106353078591098,-0.5281908243685992,-21.408345999999998,-76.848236,3.8922577000000014,6.5199614000000015
waitress,3.898153839394628,-0.2875338543962783,-73.45621,123.36953000000001,-2.2979982000000003,4.5820099999999995
warrior,-0.7484786916627342,2.7611675354544256,104.441475,111.04976,-6.0207276,6.321228
writer,2.5375868711346268,0.6440553472803713,-34.934185,90.065704,-2.131025,5.281323
