index,country_isomap_x,country_isomap_y,country_tsne_x,country_tsne_y,country_umap_x,country_umap_y
policeman,0.4264533373215764,-0.21170078674627046,-85.43302,202.74828,8.778238,6.638505
politician,1.3277185746260913,0.3197108350785016,39.992676,136.95006,6.7816615,6.1930547
postman,-0.986923697786838,-0.46439539260033874,-44.187183,-149.70096,14.728096,8.092816
professor,1.5808487081480627,0.28307289111252415,17.873053,160.00023,7.0076923,6.255757
programmer,-1.6295546144902362,0.5120153336715896,46.26973,-272.50552,12.822383,8.25923
psychologist,-1.161532161282459,-0.37028447735949427,-67.25396,-107.980156,14.799235,7.768331
receptionist,-1.8354413465908517,-0.3454881085643081,136.20227,-180.01532,13.9798,9.257786
salesperson,-1.4652878808036542,-0.6550507335034469,-161.8206,-75.75909,11.220505,9.436737
scientist,1.652047800348644,0.6235268963821975,252.359,152.40254,4.7796135,4.8385797
scholar,2.831989834276948,0.23252019033892013,213.75894,202.7822,4.705622,5.676216
secretary,0.02599878685891922,-0.7201404853723066,-71.6038,253.7666,9.009651,7.2483706
server,-2.077671062139951,1.129020660669151,87.61274,-235.9759,12.725621,8.837985
singer,2.6955569336702387,-0.6187965170577926,127.20243,259.21634,5.143571,7.3688264
skipper,-1.2016036416767462,-0.6201171071166085,-99.7509,-113.978096,14.976682,7.839451
soldier,1.2013171026646574,1.1505338200866397,245.0861,137.79672,4.8056536,4.7510967
socialite,-1.1252160989938782,-0.8468274143424451,-195.834,-80.76666,10.965218,9.240283
stylist,-1.4458215844530684,-0.34740908807850246,-169.78241,-61.471794,11.451011,9.591368
surgeon,0.6039942181331932,0.5531051245227356,-32.301,86.82748,9.840562,4.9975743
teacher,2.0904797853482067,-0.7679442235190354,105.598366,195.98428,5.8286653,6.9191484
therapist,-2.1489276930153802,-0.14983810503120176,114.46818,-236.66429,13.122942,9.275065
translator,3.415063935486979,-0.21951468488863388,153.25728,258.89505,4.9205146,7.2123623
undertaker,-0.933652617972043,-0.7188277234601744,-30.09805,-163.01357,14.740449,8.141785
veterinarian,-1.8757188260570758,-0.24516303904890718,113.56266,-201.15903,13.678956,9.118132
videographer,0.10637798332950227,0.8917272931891854,82.033775,56.389473,11.157026,5.9903646
waiter,1.9427624845476497,0.6645764169657599,70.918526,245.84792,6.075416,7.562504
waitress,-1.0798675258518606,-0.4432028481872826,-249.41911,-132.4751,11.173545,8.928105
warrior,1.4677865891972468,1.3193345206713523,252.96217,119.18336,4.8279185,4.720924
writer,1.4188182885954737,-0.6686812354081727,48.106728,190.90477,6.4786515,6.679315
