index,beverage_isomap_x,beverage_isomap_y,beverage_tsne_x,beverage_tsne_y,beverage_umap_x,beverage_umap_y
maestro,0.4099237581505894,0.8304355320270032,140.49817,-64.72551,2.8143232,4.301943
magician,0.09626298824406888,1.0574099932228398,149.85092,-43.054836,2.757852,5.1057715
mason,-0.9908612821577071,-0.41573369311389363,-73.00615,-117.83331,-0.87603545,1.8782022
mechanic,-1.872477990849065,-0.554493712599664,-196.02863,-16.183146,-3.934637,-0.2509541
musician,-0.19386678231933285,0.2689086039223128,4.502621,-13.646618,2.858015,7.068305
nanny,2.1390219806252153,-0.6163868840230134,-84.67829,154.08286,8.749372,4.187191
nurse,1.8532682520250718,-0.5083309161213745,-61.720516,158.8672,8.477314,3.9671195
nutritionist,0.5638453201831155,-0.1488012920140828,159.17241,97.04462,5.5016494,5.1905413
optician,0.371078599123313,-0.05271070005498731,21.552181,18.941778,2.7496083,2.7525532
painter,1.0008489609208044,0.22067335967830135,60.27649,118.95375,5.567279,3.5377443
pharmacist,0.13257324436585388,-0.22024833683291906,21.570145,3.8345482,1.9157096,1.9207282
philosopher,0.2683946825406058,0.7408800981994402,130.81847,-84.93417,2.6662488,4.3858113
photographer,-0.13523855071707905,0.4938797915599538,151.52777,7.24973,3.2606218,6.7135534
physiscian,0.3474532849731156,0.963249975072531,148.017,-55.812973,2.8774812,4.799556
physician's assistant,-0.19417109928693901,0.7861091783050225,110.665764,-7.9601655,2.1751251,5.7373853
pilot,-1.6122739814237697,-0.28830902034775374,-198.2731,-63.86409,-4.336156,-0.69054407
plumber,-1.5932724858687441,-0.39795828222234375,-168.37352,-17.842094,-4.3832583,0.21635121
police officer,-1.3361258809469438,-0.3239747286392163,-175.98277,-58.6837,-4.47495,-0.21083903
policeman,-0.4640743134228779,-0.18382681551646238,-50.64017,-86.586205,-0.20883399,2.1446288
politician,-0.4586530515606005,0.2575096520974188,-9.937603,-27.44342,1.9705877,7.273714
postman,0.048991916033504786,-0.38944623626090624,-4.1129575,-73.943306,1.3873328,1.789383
professor,0.4095569645903364,0.5004186462481852,119.335785,-79.082954,2.7943742,3.7868366
programmer,-1.648119231356211,-0.3976600775889288,-217.2004,-39.470764,-4.045329,-0.5668805
psychologist,0.2579380269680228,-0.2506469692829915,48.02808,-18.773092,2.2176802,1.8099406
receptionist,0.8338811533109179,-0.3274322362009815,155.54776,119.792274,5.677648,5.1111755
salesperson,0.8794299188149303,-0.28234707698618206,142.30954,117.90197,5.856786,4.968712
scientist,-0.17380447736895513,0.866287560727663,118.762146,-21.662289,2.436749,5.4849234
scholar,0.49331087594360096,0.8405912739005249,140.4958,-88.602905,2.4873037,4.1734166
secretary,1.488568193079177,-0.26284395976459246,-14.943024,156.06099,6.9334435,4.5682497
server,-0.12381203347680562,0.9143272543470963,199.459,-1.422191,3.20213,6.1247425
singer,1.3317879253332627,-0.04673000977241916,87.59369,106.83193,6.085616,4.068303
skipper,0.06830974813458018,-0.16007347249391402,57.590187,-5.1910114,2.0447314,1.4925053
soldier,-1.720861330522914,0.4498249964682108,-204.84676,-87.765526,-4.7001653,-0.84757507
socialite,1.6847658341120777,-0.18982739135219143,-25.752283,129.70346,6.988263,4.1997623
stylist,0.8723422509281002,0.5426867490486473,168.16061,42.971054,4.534312,5.708771
surgeon,-1.1087189252391512,0.10867332772562716,-117.18998,-158.3403,-1.9132046,1.6845695
teacher,1.6768189198544412,-0.44397808614956474,-51.057747,177.59842,8.334784,3.821612
therapist,0.1704274153038022,0.8787444712157002,186.48953,1.9165075,3.4619749,6.370025
translator,0.7312630166142118,0.7452118411366381,149.05763,-80.811325,2.5316112,4.211265
undertaker,-0.13617156933489163,-0.32514426330247753,-16.88956,-74.1451,1.2380613,1.9025155
veterinarian,-0.04019541507187997,-0.38716084294565944,66.070114,-4.276726,2.115369,1.551106
videographer,0.04938116843863586,0.1506733896325572,20.063984,-16.919838,2.8226101,7.0992794
waiter,-0.5610480457393181,0.6131980026073595,-35.094124,-31.833477,1.6721052,7.015469
waitress,2.2962100805723797,-0.6156834473469969,-87.767044,140.95262,8.7571535,4.1839137
warrior,-0.791329769323833,1.076240494524206,210.33391,-5.0961018,2.959568,5.911286
writer,1.0768359835081007,-0.04331898023149477,72.80053,108.89464,5.7172403,3.6654437
