index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
cashier,-0.7110356482266311,0.00838335557740072,86.598465,-116.965546,15.378714000000002,3.5922089
chef,-0.19215924692324224,-0.4750478589788002,111.919975,11.541915,13.4269905,8.801453
coach,1.08424206754924,-0.7079350271603039,-66.45213000000001,168.59082,2.2127686,4.189018
cook,-0.4353451275011181,0.5084324599002658,-68.23408,-89.70661,11.106098,5.0871553
computer programmer,-0.4320192456408935,-0.4642367441086642,129.58481,24.158857,13.875815,8.879063
dancer,-0.9858783113385304,0.0753473635128368,44.647457,-129.26459,15.130098,4.0284699999999996
dental hygienist,-0.32562279773742503,-0.4171317965971841,120.175446,21.375938,13.608332999999998,8.629180999999999
dentist,-0.3972139017504924,0.3917977151833213,-52.9943,-86.349365,11.285862,5.4201559999999995
designer,0.06590050695088448,-0.8364247463527171,157.5136,118.17943000000001,12.992324,9.819104
developer,-0.2402956031125772,-1.0435107666638117,156.0348,79.33364,14.159476999999999,10.240345
dietician,-0.4785255576195057,-0.19358732059076766,60.09033,-79.62396,16.285014999999998,4.764694
doctor,1.0069577903341895,0.18318419771651714,-41.79343,142.74127,3.6258132000000014,4.3517323
economist,0.2311130596913198,0.20225428231363568,-46.404118,51.035362,5.5013156,4.2105885
editor,0.15520992231753478,-0.3628121410530489,-2.3818585999999997,67.93036,5.2335080000000005,3.5333056000000003
electrician,-0.14637546212179878,-0.16094810121945222,8.041396,-40.688235999999996,11.822431,7.171724
engineer,-0.473338997391954,-0.1357556405124638,67.68633,-84.47475,16.216722,4.5133758
farmer,-0.1490923750416089,0.2013485919003906,-103.5102,-40.374092,10.392678,6.32662
filmmaker,-0.2921205859897576,-1.0497250975708745,145.57103999999995,72.908455,14.281168,10.072017
financier,0.21511283693119407,0.6280858251318099,-135.34792,41.652466,6.8776699999999975,6.3595843
fireman,1.2027040319398028,-0.14943900568577528,-58.55744,178.54573,2.0711448,4.382674
fisherman,-0.7671109434741723,0.3497845570806102,-93.14198,249.2592,14.686597,3.975594
flight attendant,-1.6257873839381989,0.2014050352395212,54.53629300000001,-198.4947,15.089006,2.661207
gardener,-0.16042724318007667,0.5406254973160086,-99.204216,-56.495598,10.166232,5.808771
guidance counselor,-0.21053922870977693,-0.2438461408939485,7.6026177,-58.6212,12.07136,7.1495565999999995
hairdresser,-0.17881001006190658,0.058822159428629374,-28.94623,-41.39051,11.017833,6.414147
homemaker,-1.8468518138074688,1.1847482582737243,13.700866,-239.56723,11.73465,-1.3566115
housekeeper,-1.3553132646837411,0.8920987550407666,30.157907,-240.04922000000002,11.834028,-1.1924758
interior designer,0.09781630627229804,-0.7197156539807232,154.3261,127.49954,12.829279,9.698056
jeweler,0.1732392673541367,0.46673316489587396,-122.81998,22.719234,7.309467,6.2954836
journalist,-0.38699461661927465,-0.7061917550070523,135.44988999999998,0.111670904,13.565627,9.024621
judge,3.1178205624554978,0.4069317404728512,-8.66587,227.99896,0.5063662,4.4353074999999995
lawyer,0.17313240012463224,-0.11928933995991425,-16.801888,66.49011999999999,5.1881027,3.6711633000000004
librarian,0.0124338626181017,0.21793821710443026,-45.062709999999996,24.692255,5.758846,4.032973999999999
maestro,1.5120754700541756,-0.2637190642632442,-46.893642,185.44212,1.9880601999999998,4.441549299999998
magician,-0.20123075422992265,0.013889303142952128,-118.39221,-27.008041,10.32869,6.448042
mason,2.1257140151829588,0.27516381721780386,-21.621056,201.23717,1.1121933000000002,4.749128
mechanic,-0.7148409429266581,0.07427798939563136,95.02883,-110.31451000000001,15.195459,3.7567449999999996
musician,-0.4545043827036956,-0.7971201023083999,156.1505,29.687778,14.359421,9.338157
nanny,-0.6847073922001489,-0.09572122423261496,71.35560600000002,-118.988304,15.5307255,3.9699337
nurse,-1.5966605591581604,1.0190066496515156,26.033665,-232.27701000000002,11.913674,-1.2992328000000002
nutritionist,-0.186739761069926,-0.7398953166306195,126.71643999999999,-2.5589467999999997,13.276517000000002,9.262623
optician,-0.16987538167422542,-0.12278005137165456,-13.786473999999998,-33.866543,11.312547,6.9023323
painter,-0.29504311289166396,-0.0980864921527644,-108.23046000000001,-31.083671999999996,10.409475,6.5102477
pharmacist,-0.2124826046029953,0.2102270483065426,-42.95025,-68.26980999999999,11.276547,5.853697
philosopher,2.6767215188845297,0.3873286441385528,-10.063212,212.71638,0.8813492,4.7106476
photographer,-0.5168271451914195,-0.8676430192697969,151.20651,44.1166,14.389589,9.428475
physiscian,0.4400840829385282,0.16308838752482985,-52.74328000000001,93.267815,4.47382,4.450932
physician's assistant,0.11347871483168827,0.1372494022959657,-42.0112,34.399097,5.7666254,4.0135627000000005
pilot,-0.7544810385593335,-0.1055542264032792,-117.04831000000001,75.03907,15.507673,3.567014
plumber,-0.243789570063594,-0.16421377023443653,17.252848,-51.411552,12.204634,7.0934880000000025
police officer,-1.1394571023327524,0.04071973773524377,65.245,-179.68438999999995,15.190892000000002,2.9199783999999998
policeman,-0.7617194704830649,0.5255721142737168,319.4537,-391.5251,14.499456,3.9179970999999996
politician,0.6656890451009589,0.2667372250062429,-93.03511999999999,104.00399999999999,4.3480167000000005,4.8859962999999995
postman,0.6445242023575359,-0.06052970174778071,-37.668953,120.2889,3.8862927000000003,4.100489
professor,0.3414294489763878,0.16111938017568694,-45.700540000000004,60.58179000000001,4.9976254,4.0921726000000005
programmer,-0.4589843650307357,-0.6407654639761536,144.34007,34.506947,14.24549,9.162144999999999
psychologist,-0.0406239281936532,-0.19484274244385272,-1.4585538999999998,-31.80315,11.462385000000001,6.973813499999999
receptionist,-0.6782976720563628,-0.14730858696655855,72.41168,-130.17746,15.700576000000002,3.876636
salesperson,-0.3639962014142568,-0.08874888748297792,-14.068404999999998,-74.49929,11.954614,6.602378
scientist,0.04602567820343638,0.28935678728023617,-55.33305,20.15326,5.916411,4.1679287
scholar,2.127647329956321,0.42692983589140543,-10.8459015,201.05771000000001,1.0374234,4.781323
secretary,-0.4852005044927783,0.6625991242788581,-80.70340999999998,-92.63266,10.689639999999999,5.0887980000000015
server,0.09968708015885444,-0.7005253079990018,143.5313,124.14181,12.99003,9.62418
singer,-0.6730375222915986,-1.1186567913403735,168.64455,38.535446,14.417429,9.383628999999999
skipper,-0.3619834100854237,0.1814286878936618,-30.573982,-76.391266,11.491004,5.8487085999999975
soldier,3.012955026885108,0.4605489555682234,1.3482555,224.74925,0.5610158000000001,4.4738964999999995
socialite,-0.34697765776142075,0.8906320851668511,-94.115135,-97.54001,10.338167,5.227899
stylist,-0.07613888093238914,-0.9598503501221859,155.04398,94.568344,13.914584,10.164219000000001
surgeon,0.6153923533957198,0.13677034174417793,-47.42005,121.4292,3.8091507000000004,4.368978
teacher,0.4863031616351842,0.03196843739277031,-42.73696500000001,92.187454,4.357901,4.3272853
therapist,-0.12568230151585535,-0.2793685640391477,-1.8832651000000002,-43.918403999999995,11.666322000000001,7.228408
translator,0.1118354203366719,-0.9314681258515272,169.85956000000004,139.10924,12.759489,9.791046000000001
undertaker,0.4584975859453658,0.3603517797573539,-122.01226000000001,45.415844,6.800261999999999,6.347357700000001
veterinarian,-0.4285250902943643,-0.29342880501508795,34.73297,-54.218826,12.55986,7.202153
videographer,-0.3014186850486197,-0.9895805051297121,155.65424,62.812855000000006,14.393525,9.980657
waiter,-0.7476966187184705,-0.11093253188246822,56.17528000000001,-122.59132,15.443475,4.1421876000000015
waitress,-1.5273164109542985,0.1458712082331621,56.622715,-189.60934,15.055326999999998,2.728259
warrior,3.652029084206205,0.5696241206836916,1.234272,236.31847000000002,0.5125366,4.4275730000000015
writer,0.292110229044634,-0.7871418543691671,171.31345,128.6517,12.733051,9.812393
