index,age_isomap_x,age_isomap_y,age_tsne_x,age_tsne_y,age_umap_x,age_umap_y
dentist,-0.8732645738792189,0.05068037524086684,-11.822493,170.38283,8.197218,1.2787341
designer,-0.2996534271203733,-0.2580431096302959,-53.51889,20.638367000000002,6.6291904000000015,5.791967
developer,0.1148362713570146,-0.440165544894095,-111.334625,-83.7669,4.5859156,6.7227583
dietician,-0.18034703283912626,-0.15383445432734064,-27.0225,1.6701119,7.142162,5.922276
doctor,-0.8098000595048878,0.11524923597106874,-39.373993,149.08015,8.170619,1.5925871999999999
economist,-1.109844433483323,0.013748109886383149,36.819720000000004,270.74942000000004,8.436777000000001,0.39534020000000003
editor,-0.6457907457595012,-0.007756956830311562,-155.5551,75.08742,8.64932,3.3158882000000003
electrician,-0.5974667385070512,-0.021492721101946145,-148.25974,85.20394,8.621675,3.5366888
engineer,-0.1868682304284415,-0.4128902681405043,-174.22768,109.92775,5.9244127,5.8548074
farmer,0.6974964524029208,-0.09311065484160673,67.393364,-172.67897,1.3953298,8.612395
filmmaker,0.4912667354537809,-0.6223359989187213,-130.19678000000002,-115.38706,4.488441000000001,7.218512
financier,-1.1373439881476022,0.6362234266781691,-23.336911999999998,243.42853,9.798372,1.1400985000000001
fireman,-1.692340492764728,0.5667313057517197,91.2317,242.42727999999997,9.2813835,-0.047524105999999997
fisherman,1.003112529640501,-0.29864365327192016,95.044205,-177.66866000000005,-0.5141894,8.179371000000002
flight attendant,1.010353569321626,-0.3825156094445069,110.18755,-168.68462,-0.66256696,8.262521000000001
gardener,0.5741193444670699,0.11327184411148715,39.039963,-166.12401,1.77668,8.488855000000001
guidance counselor,-1.1919871612971022,0.031746886725988736,34.15488,249.21864,8.790412,0.25687176
hairdresser,-0.2489912770696411,-0.03978741652823093,6.0118035999999995,-14.422498999999998,7.9594936,5.9123550000000025
homemaker,2.2841516691675707,-0.253475994926335,173.01869,-140.88387,-1.2794896,6.6846365999999975
housekeeper,1.7227508075499538,-0.2275531427014837,152.67838999999995,-154.3482,-0.983899,7.6815367
interior designer,-0.4459780194603341,-0.27208580305737434,-67.05479,14.923879000000001,6.729162,5.629208
jeweler,0.20421733138713868,0.2180865564879564,9.464386,-119.66247,2.293847,9.162929
journalist,0.11440058961239445,-0.18449073705737973,29.705627000000003,29.236659999999997,6.9205174,6.7534466
judge,1.6768375572810206,1.0832376158124364,202.70753,-74.77237,-0.85751635,5.129428
lawyer,-0.6476434547979861,-0.12357498144353007,-162.72118,59.618483999999995,8.231342,3.2027726000000003
librarian,-0.7049085996097522,0.12522331846104545,-98.95644,184.78156,8.944417999999997,2.1318817
maestro,-1.0759617848329868,0.2657890601321198,-51.017628,194.50061000000002,9.207313000000001,1.6656388999999998
magician,1.5289994883889109,0.8285109082571249,182.1458,-64.51465,-1.0044087,5.0192013
mason,-0.7538975771455865,1.0201356539095048,-53.355286,246.92094,10.015433,1.3392848
mechanic,-0.5516028325122065,-0.1278274048081002,-148.08101000000005,40.2776,8.022514,3.5221047
musician,0.35195348272829524,-0.9129956109955158,-151.77100000000004,-111.02076000000001,4.742,7.219702199999999
nanny,0.2920884568898405,-0.14687582574055424,-20.410282000000002,-130.74579,2.605474,9.056662
nurse,1.4272128294191202,-0.3164731859555437,140.36938,-162.00063,-0.8735997999999999,7.920139999999999
nutritionist,-0.14664751491368813,-0.19703765545284585,-17.850468,18.24195,7.3304304999999985,6.170539
optician,-0.23179575080054485,-0.14786903196616166,5.6707373,-0.27542153,7.6609380000000025,6.153472
painter,0.7673050651358081,-0.025396283792415344,16.533248999999998,-182.8411,1.9668931,7.928636599999999
pharmacist,-0.5450389725126944,0.10514177276503828,-127.419754,102.58923,9.045076,3.4860723
philosopher,1.6120825173175564,1.0807461390875528,200.02573,-62.207993,-0.7255037,5.0099849999999995
photographer,0.6093086410845893,-0.3722428256399268,-104.66646999999999,-125.88903,3.8593089999999997,7.2363296
physiscian,-0.5394068199584724,0.2603565365904245,-87.01166500000002,221.07487000000003,9.672383,2.0929165000000003
physician's assistant,-1.0389158628615254,0.008769405813295265,26.696785,264.88367,8.469408999999999,0.5732732
pilot,-0.1358433809958508,-0.4634767001381669,-158.27094,-2.5376978,5.332883,6.1858910000000025
plumber,-0.6773164713421959,-0.03384176222374765,-167.59514,81.16951999999998,8.6865,3.0791981
police officer,0.1504694145219293,-0.042802049763123504,-21.092136,-118.54346000000001,2.5815175,9.263836999999999
policeman,0.2070377876806864,0.059063808663525535,-6.2154026,-110.34532,2.5041554,9.293599
politician,0.9223613124944492,0.6358933597048363,161.4138,-33.36999,1.5362396999999999,8.046878999999999
postman,-0.8888681969893366,0.19686940404905112,-70.99757,196.85306,9.330033,1.9532806
professor,-0.8447151742184327,-0.2544211726843632,-125.90907,154.54988,7.606244999999999,2.0702271
programmer,0.30664739767946303,-0.3516537286598,-103.10078,-93.52843,4.156078,6.8571887
psychologist,-0.7234705870610265,0.02758242679346459,-181.20038,85.08264,8.912186,2.778651
receptionist,-0.15352214458413804,-0.459379489859675,-157.93962,14.4988985,5.62857,5.972872
salesperson,-1.2571365658078233,-0.016755298374673298,42.039173,233.92686,8.638929,0.34476504
scientist,-0.7908696848371114,-0.1884178713327492,-131.31101999999998,142.64377,7.5868826,2.1632915
scholar,0.8934512065373834,0.6797881441969065,151.0043,-33.90274,1.6767784,7.9141197
secretary,-0.4241091721475901,0.14816935629085598,-528.91925,-175.34767,8.429506,5.077868
server,-0.7787847811602836,0.01141473004912099,-87.11808,161.51404,9.119102499999999,2.5025535
singer,0.9543410885524456,-0.8742840602438686,109.93879,-203.66754,-0.87296146,8.472259
skipper,-0.7795258871055182,0.07271066117991275,-89.14031999999996,179.69031999999999,9.176149,2.430437
soldier,2.0113254246040104,0.9209367347662348,189.00361999999998,-76.92855,-0.9410132999999999,5.208931
socialite,0.35120648900325585,1.042710168109489,151.00926,-16.272524,1.6151768999999998,7.9334583
stylist,-0.16154203998547345,-0.4398280403687575,-110.59156000000002,37.339943,6.0226315999999995,5.828106
surgeon,-0.9413430508878848,-0.15413805637105354,-56.43353000000001,143.71559,7.80876,1.7517096
teacher,0.16758579255742442,-0.31271184387798545,-142.99875,-66.16386,5.0712757,6.713132400000001
therapist,-0.7274933460334819,0.16341271581360758,-85.568016,200.61658,9.439677,2.191948
translator,0.4548608953297218,-0.16486837153728282,-90.27173,-119.80231,3.7400493999999997,7.1222315
undertaker,-0.8267960597744426,0.6803437015187506,-40.555332,242.23026000000002,9.937921000000001,1.2746375
veterinarian,-0.6747212996539551,-0.3472110409792039,-120.29536999999999,134.58248999999998,7.567937,2.4645947999999995
videographer,0.3491568120374018,-0.2397264212116185,-92.48024000000001,-106.43005,3.8026172999999996,7.0697837
waiter,1.150720988061798,-0.4847851669041489,104.97946,-188.4806,-0.7671038,8.372593
waitress,1.1361620731913369,-0.4366915145213884,115.56015,-180.29074,-0.74505144,8.235307
warrior,2.528188823356004,1.2729098970521917,192.71118,-97.34656,-0.98991257,5.4912434
writer,-0.05552545302603185,-0.19225933201439646,17.969407999999994,25.169569,7.1692004,6.643644999999999
