index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
housekeeper,-0.27144578641984984,-0.08606708702671764,-157.61711,-136.07558,11.329241,3.6731589999999996
interior designer,-0.0590159844875067,0.03543980001336638,80.71609000000002,-31.967588,9.84854,10.356363
jeweler,0.13070801636410925,0.20649868738431626,141.22537,-62.64761,3.4527147000000005,7.3937387
journalist,-0.17566144545832285,-0.005836638834454104,-33.44035,-44.95247,13.212295999999998,7.967590299999999
judge,0.7363352083640453,-0.2609598683205244,-5.6920357,206.17462,2.5833473,3.5222684999999996
lawyer,0.07685170538813664,0.11044993380098432,35.458667999999996,101.156586,3.2169666,6.9623585000000014
librarian,-0.14254071623093326,-0.0296241016731698,-26.711107000000002,-75.99684,12.210938,8.050084
maestro,0.4018793162698559,0.11333667168927945,-64.82393,108.46088999999999,2.5660527,5.074466999999999
magician,-0.2310170927027887,0.010659236592792855,-39.940887,-24.074327,13.459810999999998,8.211307000000001
mason,0.4764948688765234,-0.042446689600965266,-46.71832,167.51967,2.4495628,4.102768
mechanic,-0.0814051248329901,-0.050087145644305636,-110.20228999999999,-26.507994,9.999734,7.1181339999999995
musician,0.07783327974002723,0.2734131592961281,97.130844,91.213585,4.1219835,7.9434643
nanny,-0.17806849346141468,-0.03726363743510636,-54.520621999999996,-55.903576,12.770650999999999,7.8083490000000015
nurse,-0.34711346864032416,-0.2320979522053509,-172.6519,-172.41443,11.521203,2.9868772
nutritionist,-0.13407952959943262,0.01068983350983922,-27.113903000000004,-52.81765400000001,13.044233,7.990463
optician,-0.1134158695452651,0.05028368258133626,-3.3256593,7.8782825,10.912546,10.209323
painter,-0.05879083139001031,0.2517119737467203,158.5925,73.27053000000002,5.23134,9.2233
pharmacist,-0.08878367318730401,0.050526129191129726,2.0505318999999997,14.583079999999999,10.581048,10.155616
philosopher,0.24169519931453395,0.2016752668394965,-349.91565,164.82295,3.3355842000000004,6.1902604000000006
photographer,-0.17733625590303784,0.013302270958067209,-51.041885,-11.008495,13.491632999999998,8.616614
physiscian,-0.10957004797282513,0.058783729485300015,1.9792083999999999,-4.207591000000002,10.781261,10.334558
physician's assistant,-0.02965697754999278,-0.005546238232056751,53.279716,-13.259744,9.494594000000001,9.899724
pilot,-0.04817178509937997,-0.02336270716655215,-124.85595,-25.040634,9.865668,6.9690270000000005
plumber,-0.12400547463715478,-0.03603501083210775,-11.202423,-101.11889000000001,11.597737,8.04417
police officer,-0.10709320685768207,-0.18237019652103567,-67.924446,-145.87769,11.384300999999999,6.8214635999999995
policeman,-0.014196814294529162,-0.02977014974643702,-138.01058999999998,-25.571754000000002,9.8181095,6.985132000000001
politician,0.4634640892326751,-0.2392714160897753,-39.178059999999995,202.43753,2.398388,3.7578730000000014
postman,-0.02056487040393427,-0.0009300001375969203,98.774254,-55.48014000000001,10.190952000000001,10.610087
professor,0.0762118178867303,0.04627772512036269,35.78827000000001,77.79751,2.7812731,7.0415425
programmer,-0.15760237535286042,-0.005579050200495551,-62.37174,-6.196928,13.359869,8.771964
psychologist,-0.10470389684780727,-0.02977869918654472,27.533525,-40.930088,9.8994465,9.240352
receptionist,-0.13242534748748874,-0.07343165917762826,-93.995735,-49.604683,11.95175,7.367872699999999
salesperson,0.10423575769005863,-0.09996997535223964,3.0045123,61.109604000000004,2.1071382,6.400654299999999
scientist,-0.04639082593403048,-0.03592099437403904,-133.9951,-35.315556,10.105428999999999,7.162319
scholar,0.20843495640014925,0.1993358064233852,243.31382999999997,103.68956,3.2646935,6.2237816
secretary,0.0010222207781805095,-0.04937826451698453,-93.834885,-108.84573999999999,10.29973,6.7018323
server,-0.14287645476261024,-0.05162669253126422,-9.484739,-123.20606000000001,11.284253,7.9407125
singer,-0.021373765990016256,0.26896535468292754,130.2438,82.56154000000002,5.0094004,8.78313
skipper,-0.13205546074045105,-0.06344698292767978,-11.005253999999999,-112.06836000000001,11.531829,7.8475966
soldier,0.5498780069467405,-0.2404714201847049,-22.463148,196.51836,2.5948095,3.5914462
socialite,0.008405665131846025,0.01505836997190092,-100.67841999999999,-104.30273000000001,10.008772,6.513577
stylist,-0.09201529166474416,0.001622440653633256,51.70073,-49.59437,10.086300999999999,9.652433
surgeon,0.12248028405874695,0.08967874472963289,49.46780800000001,91.92124,3.0349464,7.147107000000001
teacher,0.10470271834808367,0.19724442301981635,86.92919,90.17356,3.7699413,7.5630054000000015
therapist,-0.1849175074863733,-0.027379834033748454,-36.78887,-71.73174,12.550825999999999,7.8763943
translator,-0.0475612669917681,0.2669033366091303,158.36862,57.547793999999996,5.3936305,9.094
undertaker,-0.07489517501767362,0.005759525311955046,90.42811,-62.29131700000001,10.233619000000001,10.678922
veterinarian,-0.013531297972157805,0.0338130908157562,-144.62872,-17.717942999999995,9.726428,7.060047
videographer,-0.18796785366922847,-0.0009047746683574317,-33.90713,-35.85641500000001,13.382494,8.094638
waiter,-0.04759392585775074,0.26537482547023256,148.0106,89.178375,5.02374,9.0967655
waitress,-0.22337292861046704,-0.16847289550195066,-158.86684,-145.20729,11.32424,3.5750434
warrior,0.6517096413390927,-0.2914682606723712,-14.88246,207.33925,2.5799696,3.5387552
writer,-0.08899659327428347,0.022176988495634955,78.574524,-54.916748,10.103835,10.342499
