index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
optician,-0.036785248098128234,-0.1479415598959879,70.651085,-83.36443,10.019859,5.4687347
painter,0.4375746319261201,0.16188311751284454,-175.58736000000005,8.777861,-0.6482063,9.938901
pharmacist,-0.07371002499655635,-0.1065323418512304,63.687366000000004,-75.273544,10.293464,5.3854456
philosopher,0.1951726690975864,-0.186307460708682,102.25879,-115.22312,9.256105999999999,5.4421800000000005
photographer,-0.03441165076909662,-0.2336457402825953,106.842735,-82.24555,9.177155,4.9636245
physiscian,-0.18781536935896886,-0.2296383151204245,116.06053,70.92054,7.5725837,1.7263700000000002
physician's assistant,-0.23794545830311675,-0.04554923805611275,38.524605,61.926605,10.45048,1.0559732
pilot,-0.058553690813842575,-0.030993001386774414,26.001387,-122.75676999999999,11.394001,5.860521299999999
plumber,-0.19853552747314696,-0.0830527405802805,68.2002,4.452178,9.477506,2.1406447999999996
police officer,0.4157156478420885,-0.11249486581754974,-175.05946,-11.7211,-0.22990456,9.558514
policeman,0.43408269770599495,0.03841648378089532,-175.20897,-3.6246305,-0.29674032,9.777185000000001
politician,0.3723816880599262,0.40895658167929216,-105.3883,42.19697,-0.39374235,10.815614
postman,-0.3653283069177933,-0.08766517715357719,37.86299,96.67811999999999,10.097947999999999,0.07196249
professor,-0.1653678895015767,0.17673017265130306,-20.584536,-51.26813,11.788851,3.1006862999999996
programmer,-0.013811947038642972,-0.21461030834945272,99.540405,-92.406166,9.303973,5.050668
psychologist,-0.15406137583315208,-0.1032821272555426,72.40289,-21.471802,9.641742,2.8138509
receptionist,-0.04197192697300396,-0.09938819487122566,52.35565,-84.06631999999998,10.438634,5.559119
salesperson,-0.2963327838104912,0.17074716073161514,-17.77936,19.081362,11.842566999999999,2.2086457999999998
scientist,-0.10594612652590027,0.14171998297843172,-51.379128,-61.791176,11.739194,3.4938674
scholar,-0.33260230988154965,-0.12652250881997226,64.36331,112.60741000000002,10.2494955,0.21479124
secretary,0.1567253836132292,0.22094212181230724,-127.17338600000001,52.328613,-0.93660414,11.149757000000001
server,-0.4168942445962252,-0.09738926700947648,36.392376,107.08163,10.188547,-0.06730222
singer,0.326688163688715,0.27614229904202936,-151.31933999999995,20.926191,-1.2726754999999998,10.567111
skipper,-0.2371127738509017,-0.10489653578701888,68.81111,31.78016,9.242352499999999,1.9633407999999999
soldier,0.036473135223556906,0.02526891697238776,-182.07398999999998,-112.01475,12.488887,5.2293296
socialite,0.5370463411881323,0.013991327834256728,-162.52695,-21.456598,-0.007929763000000001,9.657584
stylist,-0.2740836161908549,-0.05707459544961891,40.371994,70.18876999999999,10.37567,0.69937307
surgeon,-0.17181174092128218,0.1800554237751886,-23.392052,-44.006493,11.849081,2.9087334
teacher,0.006029668620793446,0.16436000212831114,-76.84598000000003,-46.090767,12.305442999999999,3.4865696
therapist,-0.1887663688496977,-0.2163287425381711,101.70177,73.17702,7.7675366,1.6134063
translator,-0.06861190997711153,-0.2315668350178343,106.90098,-58.33336600000001,9.024778999999999,4.392889
undertaker,-0.2070207389069401,-0.2163115555445448,91.60956999999999,75.0253,8.1275835,1.4596933
veterinarian,-0.13770276048740376,0.11721037199898846,-40.64492,-55.51951999999999,11.495433,3.4206616999999997
videographer,-0.16593711235012545,-0.2594906934501281,125.05708999999999,66.270195,7.5109386,1.7908056
waiter,0.4122342311223177,0.22385754349470025,-168.70691000000005,23.908602,-1.1696768999999998,10.285647
waitress,0.5332617307183094,-0.07051114534082327,-170.93411,-26.95303,-0.15044942,9.451701
warrior,0.07939550242724819,-0.0045966335765805,-191.03663999999998,-111.59728999999999,12.518916,5.2447376
writer,-0.2569125047124145,-0.20774345407111866,81.532394,77.23616,8.526355,1.2850219999999999
