index,sport_isomap_x,sport_isomap_y,sport_tsne_x,sport_tsne_y,sport_umap_x,sport_umap_y
dentist,-0.13578155439726258,0.09496480362504241,82.38386,-54.03437,5.3335495,4.1908417
designer,-0.3018554885854476,-0.13575327114373778,83.76395,160.74931,8.898284,2.0396326
developer,-0.1906255508426036,-0.1472414196201605,39.549133,51.252296,7.833465,3.1426806
dietician,0.047445081513041325,-0.17102930782962542,-35.168156,-54.35811,5.5818405,6.9495606
doctor,-0.34473977526723787,0.3975739979988025,133.30603,6.2703524,5.3378696,1.9364059
economist,-0.2644073130965247,0.10546844268453325,107.31749,27.514013,5.6782017,1.5223234
editor,-0.38124826072879103,-0.07887913937961012,94.87034,132.43185,9.1407,1.691754
electrician,-0.17714394948203233,-0.11374995567470375,57.38662,64.48653,7.738677,2.8090577
engineer,-0.03169950346757413,-0.1489638504049372,-5.125528,-79.830765,5.82537,6.514863
farmer,0.3104394278314362,0.14929324611479083,-115.91118,-116.24279,1.3941798,0.90185183
filmmaker,-0.2158515082070847,0.06708054025201693,101.2877,-155.68478,2.0471559,4.1613545
financier,-0.25703795694523257,0.2598556797336955,121.08467,15.972582,5.401721,1.4494964
fireman,-0.8122112210753866,-0.38834678836847863,-2808.2983,838.0769,10.519838,0.10416781
fisherman,0.44483849187968866,0.15797684865041417,-151.16356,-113.89055,1.4882628,0.48424578
flight attendant,0.6512095914335209,-0.23084481997224562,-153.69989,-68.353966,1.1085176,-1.3048303
gardener,0.42413226643228974,0.26738320660484005,-154.51094,-127.396454,1.6283941,0.60350484
guidance counselor,-0.4399239602128977,-0.12222312583055187,67.90171,128.65178,9.048372,1.3712196
hairdresser,-0.09526659893015318,-0.05055450106619825,19.635023,-45.976276,6.645467,5.4557223
homemaker,1.3971702354380788,-0.4138095503123199,-219.9504,42.788338,1.0529965,-2.3226693
housekeeper,0.9359951406953819,-0.21728999298582327,-200.95813,16.943548,1.2908033,-1.7320932
interior designer,-0.3248010460697538,-0.12373510040920166,78.4447,152.8756,9.00268,1.83577
jeweler,0.294579547065821,0.20060745184321718,-126.07449,-135.1266,1.8501631,0.71334106
journalist,0.023853107105545016,-0.11172603611794489,-48.490826,4.9968143,7.092141,6.8228106
judge,0.08622940659787354,0.5678966097962593,-140.73952,-4.201439,2.7173903,-0.6592898
lawyer,-0.34768817572607946,0.11936256789159125,125.04649,65.34427,6.3711805,2.3120315
librarian,-0.23311107677198686,-0.0887999481920936,67.887024,64.51455,7.600434,2.502728
maestro,-0.38772245092830127,0.5458082951828755,146.67363,9.206725,5.3797703,1.9925545
magician,0.914892835027512,0.0732271235079559,-187.31769,8.879238,1.4328678,-1.6334664
mason,-0.7175687330868938,-0.31613211940301666,198.85173,143.23479,10.280065,0.38639697
mechanic,-0.08784883072831588,-0.09529241205644866,42.39126,-56.94964,5.9526286,5.36245
musician,-0.12440646929130057,0.08078815330749459,83.86569,-156.99883,1.832588,4.06854
nanny,-0.07588436710910973,-0.04016606539087489,7.554222,-47.823082,6.5330634,5.617566
nurse,1.0073890551433289,-0.33497220387212334,-210.90317,20.370657,1.2228354,-1.8487799
nutritionist,-0.049201109382011644,-0.12024231878737829,8.578696,-13.531968,6.727491,6.302493
optician,0.05305701653393969,-0.14503300099139715,-47.95563,-56.045525,5.6734104,7.1739535
painter,0.5131527153130275,0.07310092998044136,-154.99924,-93.28297,1.0547885,-0.40065384
pharmacist,-0.03723185037312496,-0.07789566678471507,30.89489,-44.748306,6.248012,5.6610894
philosopher,0.7662140591046159,0.5401492078413538,-176.81474,1.8957814,2.1526763,-0.93100536
photographer,0.13011767071671373,-0.16695260845703536,-52.408882,-30.204634,6.118166,7.355426
physiscian,-0.012292011162689898,-0.08439563318057151,-49.58794,16.08326,7.177425,6.8902783
physician's assistant,-0.3349355317117022,-0.07316538437054616,85.15278,127.02101,8.73453,1.6480013
pilot,-0.06937638333320811,0.0017512174572493584,51.416176,-63.3566,5.7069225,5.1501513
plumber,-0.2465860719486017,-0.07348045963181507,67.57353,76.79293,7.551012,2.323427
police officer,0.33311301375853514,-0.1727980429035262,-181.70755,-73.081276,0.9245722,-0.75097936
policeman,0.4246431141857403,-0.024431316929443635,-178.1106,-64.67313,1.0967181,-0.5397395
politician,0.27842019408183205,0.5204313083018013,-163.90369,-30.320618,2.3257113,-0.28413305
postman,-0.42207313022404347,-0.17932035404697869,53.01149,147.41116,9.22986,1.3210051
professor,-0.3582909148286944,0.12310764019802417,133.51816,-38.67321,5.9941525,2.6163826
programmer,0.034829983592181306,-0.19048760159336967,-33.06489,-42.574097,5.8503532,7.032512
psychologist,-0.0756540325760435,-0.11187168335499625,30.819271,-31.490814,6.6195703,5.9426513
receptionist,-0.04218599738189633,-0.14189596489999845,3.6878598,-78.57238,5.8186584,6.2626452
salesperson,-0.5180477382755585,-0.16732053716287584,126.52843,138.64493,9.765206,1.2775759
scientist,-0.25128082875570634,0.13423165740887114,120.88686,-36.41852,5.6596584,2.7428975
scholar,-0.08582801369722097,-0.023173865640436962,-53.93315,29.121737,7.071254,7.0120435
secretary,0.04598360071303534,0.17350658870212354,-89.18806,-152.39052,2.4786692,1.4172786
server,-0.4653201405236222,-0.2138489904900591,53.18918,137.63216,9.242997,1.2205498
singer,0.33564082368455467,0.13271181761184458,-131.22646,-108.06254,1.1842436,0.72872114
skipper,-0.3269342307671625,-0.09061990395806765,80.75641,111.92219,8.4562235,1.8268987
soldier,0.05651615263709947,0.5260818209429933,-137.96738,4.256249,2.6592486,-0.61518943
socialite,0.4419381907254795,0.3955784329221614,-169.9096,-39.852337,2.0001636,-0.16013594
stylist,-0.3345978600930531,-0.054262557411109295,91.218636,151.20679,8.892038,1.9529767
surgeon,-0.3521196241016054,0.20587294968116193,131.80446,-17.030834,5.788676,2.3311012
teacher,0.04352566413505409,0.16257031337760322,-95.620735,-142.31229,2.3622277,1.427349
therapist,-0.07759106318624534,-0.12780098239381776,10.39519,4.6192465,6.6958776,6.1750607
translator,0.16928049292134872,-0.10577269240077866,-61.71581,-18.128662,6.4388866,7.3240175
undertaker,-0.17550665078921404,-0.09015969047107483,24.563925,31.923649,7.751312,3.572774
veterinarian,-0.2674299691092038,0.14070358703005076,110.65903,-26.79773,5.4603395,2.4831839
videographer,0.015988734479288908,-0.11851623899995585,-39.24534,9.279214,7.223499,6.7469306
waiter,0.4518892702880965,0.1328547939344254,-144.3877,-106.44114,1.3224154,0.5967946
waitress,0.5363237533799354,-0.13824190887571863,-158.4649,-79.24985,1.0052984,-0.71730393
warrior,0.5898695001515278,0.5842347986027076,-154.89261,1.7044281,2.5639293,-0.8027311
writer,-0.2458101135044647,-0.11612540858616062,32.855564,43.541065,7.857524,3.296244
